N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.217048961E+00 1.217542690E+00 1.216324675E+00 1.211136955E+00 1.198575429E+00 1.172319942E+00 1.123482592E+00 1.041937429E+00 1.008156884E+00 1.008767728E+00 1.010294628E+00
1.016672606E+01 1.218137861E+00 1.218611729E+00 1.217435333E+00 1.212344744E+00 1.199921188E+00 1.173800911E+00 1.124988228E+00 1.043170026E+00 1.008560460E+00 1.009200197E+00 1.010813423E+00
1.033324570E+01 1.218969934E+00 1.219427710E+00 1.218291858E+00 1.213305645E+00 1.201060870E+00 1.175195636E+00 1.126673630E+00 1.045038685E+00 1.008862117E+00 1.009514500E+00 1.011181241E+00
1.049996187E+01 1.219627372E+00 1.220078927E+00 1.218994899E+00 1.214139773E+00 1.202142778E+00 1.176690142E+00 1.128768939E+00 1.047809885E+00 1.009081902E+00 1.009729811E+00 1.011418034E+00
1.066670514E+01 1.220184578E+00 1.220642737E+00 1.219631362E+00 1.214952483E+00 1.203303663E+00 1.178471032E+00 1.131533453E+00 1.051830945E+00 1.009240053E+00 1.009864675E+00 1.011542261E+00
1.083333839E+01 1.220709922E+00 1.221189078E+00 1.220279748E+00 1.215841259E+00 1.204676877E+00 1.180734541E+00 1.135265648E+00 1.057544008E+00 1.009355309E+00 1.009934826E+00 1.011567704E+00
1.100000000E+01 1.221269183E+00 1.221784322E+00 1.221014218E+00 1.216899387E+00 1.206394085E+00 1.183683742E+00 1.140293692E+00 1.065473033E+00 1.009445557E+00 1.009953662E+00 1.011503640E+00
1.116672606E+01 1.221929333E+00 1.222494416E+00 1.221906219E+00 1.218214057E+00 1.208576100E+00 1.187505609E+00 1.146930540E+00 1.076156220E+00 1.009530393E+00 1.009935115E+00 1.011358211E+00
1.133324570E+01 1.222761492E+00 1.223386064E+00 1.223022189E+00 1.219857059E+00 1.211309303E+00 1.192320223E+00 1.155376905E+00 1.089988340E+00 1.009635484E+00 1.009898965E+00 1.011145307E+00
1.149996187E+01 1.223841812E+00 1.224525201E+00 1.224417216E+00 1.221868605E+00 1.214609602E+00 1.198105883E+00 1.165574112E+00 1.106957854E+00 1.013286148E+00 1.009878424E+00 1.010895004E+00
1.166670514E+01 1.225249392E+00 1.225973063E+00 1.226127154E+00 1.224241511E+00 1.218390268E+00 1.204632129E+00 1.177062423E+00 1.126351247E+00 1.042837659E+00 1.009928193E+00 1.010665315E+00
1.183333839E+01 1.227060831E+00 1.227781627E+00 1.228165136E+00 1.226919712E+00 1.222464093E+00 1.211464987E+00 1.188972194E+00 1.146650741E+00 1.074747037E+00 1.010128347E+00 1.010548612E+00
1.200000000E+01 1.229341581E+00 1.229990255E+00 1.230527224E+00 1.229821834E+00 1.226602971E+00 1.218094672E+00 1.200264670E+00 1.165902873E+00 1.105778085E+00 1.012500890E+00 1.010663139E+00
1.216672606E+01 1.232134839E+00 1.232623127E+00 1.233204092E+00 1.232879870E+00 1.230631068E+00 1.224138495E+00 1.210148347E+00 1.182512857E+00 1.132883968E+00 1.052951190E+00 1.011126460E+00
1.233324570E+01 1.235450586E+00 1.235685448E+00 1.236187962E+00 1.236064234E+00 1.234484321E+00 1.229471770E+00 1.218367586E+00 1.195890540E+00 1.154616579E+00 1.086115835E+00 1.012023467E+00
1.249996187E+01 1.239260575E+00 1.239159890E+00 1.239469696E+00 1.239378192E+00 1.238194990E+00 1.234191452E+00 1.225139278E+00 1.206406810E+00 1.171351473E+00 1.111781423E+00 1.022117975E+00
1.266670514E+01 1.243505486E+00 1.243009014E+00 1.243033675E+00 1.242836419E+00 1.241833732E+00 1.238480780E+00 1.230864286E+00 1.214838588E+00 1.184379438E+00 1.131629154E+00 1.050078651E+00
1.283333839E+01 1.248113104E+00 1.247186171E+00 1.246859487E+00 1.246451477E+00 1.245466181E+00 1.242618413E+00 1.235894116E+00 1.221870370E+00 1.194912448E+00 1.147520922E+00 1.072655510E+00
1.300000000E+01 1.253016038E+00 1.251647601E+00 1.250927995E+00 1.250232667E+00 1.249141408E+00 1.246490598E+00 1.240463814E+00 1.227944714E+00 1.203731749E+00 1.160690812E+00 1.091520094E+00
