fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
L106 46170 319.97 36.235 1.084919131E+00 9.846634103E-01 4.108380863E-09 5.725465460E+04 1.150977668E-04 3.058361183E-01 1.150396020E-04 6.635459111E-01 2.334571185E-05 2.379915728E-01 9.809535686E-05 3.743956226E-02 
L106 46170 319.97 36.235 1.084919131E+00 9.846634103E-01 4.108380863E-09 5.725465460E+04 1.150977668E-04 3.058361183E-01 1.150396020E-04 6.635459111E-01 2.334571185E-05 2.379915728E-01 9.809535686E-05 3.743956226E-02 
L107 46290 319.68 36.268 1.101895103E+00 9.118490968E-01 4.755330942E-09 6.987613529E+04 1.152916376E-04 3.071305199E-01 1.152916376E-04 6.651622552E-01 2.355311649E-05 2.387088541E-01 9.866884834E-05 6.438867347E-02 
L107 46290 319.68 36.268 1.101895103E+00 9.118490968E-01 4.755330942E-09 6.987613529E+04 1.152916376E-04 3.071305199E-01 1.152916376E-04 6.651622552E-01 2.355311649E-05 2.387088541E-01 9.866884834E-05 6.438867347E-02 
L108 46378 319.68 36.268 1.097616200E+00 9.208099026E-01 4.501543874E-09 7.702175861E+04 1.160547195E-04 3.074059708E-01 1.160547195E-04 6.647769428E-01 2.371652485E-05 2.396702574E-01 9.895490598E-05 4.746324032E-02 
L108 46378 319.68 36.268 1.097616200E+00 9.208099026E-01 4.501543874E-09 7.702175861E+04 1.160547195E-04 3.074059708E-01 1.160547195E-04 6.647769428E-01 2.371652485E-05 2.396702574E-01 9.895490598E-05 4.746324032E-02 
L109 46472 319.76 36.259 1.116276410E+00 8.951224164E-01 5.743829379E-09 1.210781207E+05 1.166331936E-04 3.073176407E-01 1.166331936E-04 6.641525306E-01 2.380550998E-05 2.397461746E-01 9.929465900E-05 1.002602761E-01 
L109 46472 319.76 36.259 1.116276410E+00 8.951224164E-01 5.743829379E-09 1.210781207E+05 1.166331936E-04 3.073176407E-01 1.166331936E-04 6.641525306E-01 2.380550998E-05 2.397461746E-01 9.929465900E-05 1.002602761E-01 
L110 46564 319.84 36.25 1.100774290E+00 9.090048410E-01 4.765907258E-09 8.259430003E+04 1.172102878E-04 3.072244034E-01 1.172102878E-04 6.648916240E-01 2.394265479E-05 2.396685162E-01 9.989917706E-05 5.215854385E-02 
L110 46564 319.84 36.25 1.100774290E+00 9.090048410E-01 4.765907258E-09 8.259430003E+04 1.172102878E-04 3.072244034E-01 1.172102878E-04 6.648916240E-01 2.394265479E-05 2.396685162E-01 9.989917706E-05 5.215854385E-02 
L111 46650 319.93 36.24 1.097396856E+00 9.076754325E-01 4.565230220E-09 6.887743008E+04 1.181977721E-04 3.074268265E-01 1.181977721E-04 6.624556548E-01 2.407176108E-05 2.399061447E-01 1.003383730E-04 4.537611921E-02 
L111 46650 319.93 36.24 1.097396856E+00 9.076754325E-01 4.565230220E-09 6.887743008E+04 1.181977721E-04 3.074268265E-01 1.181977721E-04 6.624556548E-01 2.407176108E-05 2.399061447E-01 1.003383730E-04 4.537611921E-02 
L112 46742 320.03 36.228 1.101707837E+00 9.032986695E-01 4.872857549E-09 6.823198219E+04 1.185667628E-04 3.073280685E-01 1.185667628E-04 6.639047447E-01 2.419195474E-05 2.391190769E-01 1.011718098E-04 5.961892228E-02 
L112 46742 320.03 36.228 1.101707837E+00 9.032986695E-01 4.872857549E-09 6.823198219E+04 1.185667628E-04 3.073280685E-01 1.185667628E-04 6.639047447E-01 2.419195474E-05 2.391190769E-01 1.011718098E-04 5.961892228E-02 
L113 46832 319.99 36.233 1.106418642E+00 8.954617252E-01 5.152495389E-09 7.063733987E+04 1.195651472E-04 3.077188065E-01 1.195651472E-04 6.629831472E-01 2.439277058E-05 2.395206257E-01 1.018412853E-04 7.911997470E-02 
L113 46832 319.99 36.233 1.106418642E+00 8.954617252E-01 5.152495389E-09 7.063733987E+04 1.195651472E-04 3.077188065E-01 1.195651472E-04 6.629831472E-01 2.439277058E-05 2.395206257E-01 1.018412853E-04 7.911997470E-02 
L114 46924 319.92 36.241 1.096877206E+00 9.040436610E-01 4.476358181E-09 6.973811184E+04 1.197825604E-04 3.081273331E-01 1.197825604E-04 6.642052937E-01 2.451467554E-05 2.403766071E-01 1.019842211E-04 4.136505556E-02 
L114 46924 319.92 36.241 1.096877206E+00 9.040436610E-01 4.476358181E-09 6.973811184E+04 1.197825604E-04 3.081273331E-01 1.197825604E-04 6.642052937E-01 2.451467554E-05 2.403766071E-01 1.019842211E-04 4.136505556E-02 
L115 47014 319.85 36.249 1.090699906E+00 9.141422080E-01 4.092053548E-09 5.527183774E+04 1.204290087E-04 3.089135307E-01 1.204173873E-04 6.632428355E-01 2.467167859E-05 2.406108952E-01 1.025390536E-04 6.180386671E-02 
