T d154 d184 d214 d244
d 150 180 210 240
290 3.224431600E-02 3.174035300E-02 3.132391300E-02 3.037690500E-02
295 3.149484500E-02 3.111100700E-02 3.081475200E-02 2.990043800E-02
300 3.093620500E-02 3.068105900E-02 3.046838100E-02 2.957580000E-02
305 3.080598700E-02 3.057364500E-02 2.997987200E-02 2.960408800E-02
310 3.038297900E-02 3.018452200E-02 2.964932100E-02 2.933217600E-02
315 2.963231200E-02 2.959645300E-02 2.912102900E-02 2.884568300E-02
320 2.852301200E-02 2.868750300E-02 2.838404500E-02 2.811298400E-02
325 2.596847000E-02 2.641085400E-02 2.628838400E-02 2.607473400E-02
330 2.116378700E-02 2.202203500E-02 2.098677400E-02 2.218289400E-02
335 1.268904000E-02 1.420814400E-02 1.373371800E-02 1.524160900E-02
340 -3.095653000E-03 -3.546080000E-04 1.538410000E-04 2.277372000E-03
