T d154 d184 d214 d244
d 150 180 210 240
290 3.185691600E-02 3.202783400E-02 3.201067200E-02 3.135190000E-02
295 3.138412400E-02 3.152733600E-02 3.157179900E-02 3.090194900E-02
300 3.097175900E-02 3.110200200E-02 3.113473100E-02 3.045917300E-02
305 3.091327900E-02 3.099259600E-02 3.060588900E-02 3.037510100E-02
310 3.056839900E-02 3.054889000E-02 3.016635500E-02 2.996212700E-02
315 3.005341300E-02 3.010556300E-02 2.969974300E-02 2.948407900E-02
320 2.955721300E-02 2.968101800E-02 2.935922300E-02 2.908432700E-02
325 2.845177800E-02 2.863438300E-02 2.832535500E-02 2.799358600E-02
330 2.658254200E-02 2.680578400E-02 2.528653400E-02 2.617190100E-02
335 2.351872600E-02 2.375006500E-02 2.228139300E-02 2.314455300E-02
340 1.761638400E-02 1.789134000E-02 1.648864500E-02 1.735029500E-02
