T d154 d184 d214 d244
d 150 180 210 240
290 3.197883400E-02 3.163413200E-02 3.133543500E-02 3.049664200E-02
295 3.130685400E-02 3.104380600E-02 3.086118500E-02 3.001932000E-02
300 3.079944500E-02 3.062743600E-02 3.048650600E-02 2.966008100E-02
305 3.069361400E-02 3.051985500E-02 2.998395600E-02 2.965945300E-02
310 3.033148900E-02 3.016091300E-02 2.966361300E-02 2.937450300E-02
315 2.970383700E-02 2.966832300E-02 2.919855700E-02 2.893403000E-02
320 2.882734800E-02 2.895840100E-02 2.862636800E-02 2.833761400E-02
325 2.679202400E-02 2.714503500E-02 2.693032900E-02 2.664558600E-02
330 2.298968300E-02 2.366215400E-02 2.241776100E-02 2.345159700E-02
335 1.631647400E-02 1.747693400E-02 1.659184700E-02 1.777149100E-02
340 3.756172000E-03 5.836795000E-03 5.577423000E-03 7.071629000E-03
