T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 5.549049E-1 2.036640E+1 4.630150E-1 7.926840E+1 6.046288E-1 2.276920E+1 4.718290E-1 7.981320E+1 8.2238722E+00 1.0552852E+01 1.8680497E+00 6.8259386E-01
295 5.594976E-1 1.975850E+1 4.493870E-1 7.858410E+1 6.108110E-1 2.218350E+1 4.587610E-1 7.916580E+1 8.4008638E+00 1.0931548E+01 2.0433298E+00 7.3478699E-01
300 5.639587E-1 1.913580E+1 4.356590E-1 7.788490E+1 6.157255E-1 2.152600E+1 4.454040E-1 7.849160E+1 8.4074478E+00 1.1103781E+01 2.1879013E+00 7.7294895E-01
305 5.683398E-1 1.850090E+1 4.219870E-1 7.714100E+1 6.209820E-1 2.087650E+1 4.322280E-1 7.777960E+1 8.4772505E+00 1.1379302E+01 2.3693514E+00 8.2103791E-01
310 5.726212E-1 1.785410E+1 4.082630E-1 7.637150E+1 6.256822E-1 2.019320E+1 4.189400E-1 7.703700E+1 8.4805034E+00 1.1583602E+01 2.5485750E+00 8.6387061E-01
315 5.767785E-1 1.719550E+1 3.945120E-1 7.556930E+1 6.292248E-1 1.945050E+1 4.053440E-1 7.626080E+1 8.3350656E+00 1.1593532E+01 2.6722981E+00 9.0675681E-01
320 5.809039E-1 1.652840E+1 3.808080E-1 7.471720E+1 6.328456E-1 1.870660E+1 3.918580E-1 7.543430E+1 8.2076418E+00 1.1644019E+01 2.8198990E+00 9.5062856E-01
325 5.849369E-1 1.585210E+1 3.670140E-1 7.384040E+1 6.358217E-1 1.793060E+1 3.781820E-1 7.456920E+1 8.0029983E+00 1.1591915E+01 2.9530755E+00 9.7734722E-01
330 5.888636E-1 1.516710E+1 3.532570E-1 7.291150E+1 6.377109E-1 1.710580E+1 3.642100E-1 7.364900E+1 7.6597875E+00 1.1333583E+01 3.0073309E+00 1.0013714E+00
335 5.928060E-1 1.447740E+1 3.395220E-1 7.193000E+1 6.394702E-1 1.627480E+1 3.502550E-1 7.266280E+1 7.2973221E+00 1.1044068E+01 3.0643388E+00 1.0084940E+00
340 5.966752E-1 1.378130E+1 3.257110E-1 7.091240E+1 6.405850E-1 1.541840E+1 3.359930E-1 7.163610E+1 6.8546407E+00 1.0617833E+01 3.0601828E+00 1.0102448E+00
