T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.217658E-1 2.963440E+1 5.159940E-1 7.957130E+1 7.353614E-1 3.063470E+1 5.137750E-1 8.108490E+1 1.8488324E+00 3.2652515E+00 -4.3190112E-01 1.8666854E+00
295 7.228516E-1 2.871410E+1 5.031420E-1 7.895060E+1 7.368254E-1 2.975090E+1 5.015300E-1 8.050800E+1 1.8964873E+00 3.4849366E+00 -3.2141647E-01 1.9344661E+00
300 7.238860E-1 2.779100E+1 4.902710E-1 7.830650E+1 7.379549E-1 2.884170E+1 4.890900E-1 7.991020E+1 1.9064715E+00 3.6429891E+00 -2.4146885E-01 2.0068777E+00
305 7.248873E-1 2.686650E+1 4.772940E-1 7.765260E+1 7.391297E-1 2.793990E+1 4.766940E-1 7.929840E+1 1.9269149E+00 3.8418176E+00 -1.2586691E-01 2.0754517E+00
310 7.258540E-1 2.594190E+1 4.643110E-1 7.697400E+1 7.401507E-1 2.702840E+1 4.642960E-1 7.865120E+1 1.9315931E+00 4.0198458E+00 -3.2306977E-03 2.1324532E+00
315 7.267857E-1 2.501640E+1 4.513230E-1 7.626610E+1 7.408945E-1 2.609580E+1 4.517770E-1 7.796330E+1 1.9042927E+00 4.1362978E+00 1.0049206E-01 2.1769217E+00
320 7.277024E-1 2.409150E+1 4.382790E-1 7.553690E+1 7.416420E-1 2.516700E+1 4.393050E-1 7.724530E+1 1.8795591E+00 4.2734533E+00 2.3355072E-01 2.2116556E+00
325 7.285963E-1 2.316840E+1 4.252020E-1 7.478470E+1 7.422387E-1 2.422870E+1 4.267240E-1 7.649610E+1 1.8380071E+00 4.3762150E+00 3.5667082E-01 2.2372382E+00
330 7.294660E-1 2.224650E+1 4.121370E-1 7.399740E+1 7.425912E-1 2.327110E+1 4.140280E-1 7.569010E+1 1.7674866E+00 4.4028860E+00 4.5673239E-01 2.2363559E+00
335 7.303384E-1 2.132750E+1 3.990460E-1 7.318020E+1 7.429084E-1 2.231370E+1 4.013890E-1 7.482920E+1 1.6919986E+00 4.4197063E+00 5.8372302E-01 2.2036852E+00
340 7.311942E-1 2.041150E+1 3.859150E-1 7.233540E+1 7.430769E-1 2.134620E+1 3.886200E-1 7.392010E+1 1.5991212E+00 4.3787653E+00 6.9605270E-01 2.1438012E+00
