T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.316400E-1 3.040290E+1 5.205620E-1 7.982630E+1 7.414478E-1 3.117230E+1 5.178060E-1 8.119350E+1 1.3227904E+00 2.4682170E+00 -5.3224567E-01 1.6838786E+00
295 7.325153E-1 2.947050E+1 5.078960E-1 7.921310E+1 7.426031E-1 3.027250E+1 5.055670E-1 8.063320E+1 1.3584376E+00 2.6492691E+00 -4.6067089E-01 1.7611852E+00
300 7.333421E-1 2.853660E+1 4.952050E-1 7.857990E+1 7.435060E-1 2.935290E+1 4.932260E-1 8.004270E+1 1.3670233E+00 2.7809859E+00 -4.0123594E-01 1.8275246E+00
305 7.341359E-1 2.760110E+1 4.825080E-1 7.791940E+1 7.444303E-1 2.843930E+1 4.809800E-1 7.942700E+1 1.3828561E+00 2.9473299E+00 -3.1768473E-01 1.8980951E+00
310 7.348966E-1 2.666510E+1 4.697860E-1 7.723540E+1 7.452351E-1 2.751840E+1 4.686370E-1 7.879420E+1 1.3872803E+00 3.1008344E+00 -2.4517910E-01 1.9783182E+00
315 7.356247E-1 2.572920E+1 4.569560E-1 7.654130E+1 7.458332E-1 2.658120E+1 4.561530E-1 7.813100E+1 1.3687377E+00 3.2052729E+00 -1.7603743E-01 2.0346597E+00
320 7.363372E-1 2.479490E+1 4.441360E-1 7.581760E+1 7.464282E-1 2.564760E+1 4.437630E-1 7.742970E+1 1.3519050E+00 3.3246776E+00 -8.4053876E-02 2.0820176E+00
325 7.370279E-1 2.386150E+1 4.313090E-1 7.506280E+1 7.469091E-1 2.470680E+1 4.313570E-1 7.668520E+1 1.3229455E+00 3.4213253E+00 1.1127674E-02 2.1156625E+00
330 7.376967E-1 2.293010E+1 4.184250E-1 7.428660E+1 7.472106E-1 2.375140E+1 4.187830E-1 7.590270E+1 1.2732555E+00 3.4579014E+00 8.5485801E-02 2.1291733E+00
335 7.383651E-1 2.200180E+1 4.055090E-1 7.348290E+1 7.474836E-1 2.279660E+1 4.062140E-1 7.507830E+1 1.2198930E+00 3.4864848E+00 1.7355384E-01 2.1249815E+00
340 7.390184E-1 2.107740E+1 3.925990E-1 7.264620E+1 7.476462E-1 2.183420E+1 3.936160E-1 7.419400E+1 1.1539950E+00 3.4661220E+00 2.5837364E-01 2.0861525E+00
