T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 4.534858E-1 1.579500E+1 4.429980E-1 7.862380E+1 5.097698E-1 1.827920E+1 4.531490E-1 7.913050E+1 1.1041062E+01 1.3590310E+01 2.2401020E+00 6.4033464E-01
295 4.592704E-1 1.535380E+1 4.291630E-1 7.789810E+1 5.177498E-1 1.786300E+1 4.398660E-1 7.843580E+1 1.1294915E+01 1.4046913E+01 2.4332410E+00 6.8552880E-01
300 4.649243E-1 1.489450E+1 4.152270E-1 7.715410E+1 5.243151E-1 1.736910E+1 4.262000E-1 7.772690E+1 1.1327311E+01 1.4247140E+01 2.5746129E+00 7.3693921E-01
305 4.705080E-1 1.441970E+1 4.013620E-1 7.635780E+1 5.313099E-1 1.687910E+1 4.127290E-1 7.697250E+1 1.1443773E+01 1.4570682E+01 2.7541074E+00 7.9859690E-01
310 4.759931E-1 1.392970E+1 3.874060E-1 7.553980E+1 5.376879E-1 1.635020E+1 3.991640E-1 7.618020E+1 1.1474091E+01 1.4804100E+01 2.9456564E+00 8.4063838E-01
315 4.813445E-1 1.342400E+1 3.734640E-1 7.467540E+1 5.427205E-1 1.575600E+1 3.852700E-1 7.535370E+1 1.1308952E+01 1.4800711E+01 3.0643445E+00 9.0015487E-01
320 4.866835E-1 1.290700E+1 3.595510E-1 7.375960E+1 5.478565E-1 1.515630E+1 3.714870E-1 7.447030E+1 1.1165880E+01 1.4840693E+01 3.2130330E+00 9.5434019E-01
325 4.919257E-1 1.237710E+1 3.455370E-1 7.281570E+1 5.522185E-1 1.451920E+1 3.574860E-1 7.354840E+1 1.0918287E+01 1.4753568E+01 3.3425085E+00 9.9621474E-01
330 4.970508E-1 1.183480E+1 3.315980E-1 7.180380E+1 5.552666E-1 1.382830E+1 3.432290E-1 7.255780E+1 1.0484297E+01 1.4416089E+01 3.3886997E+00 1.0391715E+00
335 5.022197E-1 1.128500E+1 3.176030E-1 7.074920E+1 5.581511E-1 1.312790E+1 3.289340E-1 7.150450E+1 1.0020835E+01 1.4038041E+01 3.4447640E+00 1.0562972E+00
340 5.073150E-1 1.072530E+1 3.036240E-1 6.963020E+1 5.602364E-1 1.239840E+1 3.143920E-1 7.039180E+1 9.4462623E+00 1.3494483E+01 3.4250235E+00 1.0819442E+00
