T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.500581E-1 3.206740E+1 5.280710E-1 8.096130E+1 7.523696E-1 3.227950E+1 5.267880E-1 8.144410E+1 3.0722932E-01 6.5707337E-01 -2.4355149E-01 5.9279923E-01
295 7.505542E-1 3.112600E+1 5.158600E-1 8.039150E+1 7.529490E-1 3.135080E+1 5.146840E-1 8.089900E+1 3.1805607E-01 7.1704709E-01 -2.2848971E-01 6.2732543E-01
300 7.510051E-1 3.018300E+1 5.036480E-1 7.979820E+1 7.534335E-1 3.041560E+1 5.025440E-1 8.033000E+1 3.2231113E-01 7.6473915E-01 -2.1968226E-01 6.6201917E-01
305 7.514210E-1 2.923970E+1 4.914280E-1 7.918280E+1 7.538940E-1 2.948170E+1 4.904250E-1 7.973900E+1 3.2803020E-01 8.2084819E-01 -2.0451649E-01 6.9752568E-01
310 7.518049E-1 2.829600E+1 4.791440E-1 7.855140E+1 7.543005E-1 2.854580E+1 4.781940E-1 7.913970E+1 3.3084958E-01 8.7508495E-01 -1.9866414E-01 7.4336900E-01
315 7.521581E-1 2.735260E+1 4.667870E-1 7.790590E+1 7.546343E-1 2.760540E+1 4.659230E-1 7.851340E+1 3.2813245E-01 9.1576286E-01 -1.8543837E-01 7.7375327E-01
320 7.524932E-1 2.641030E+1 4.544400E-1 7.723150E+1 7.549517E-1 2.666680E+1 4.536870E-1 7.785680E+1 3.2564997E-01 9.6187019E-01 -1.6597346E-01 8.0314115E-01
325 7.528064E-1 2.546980E+1 4.420900E-1 7.653010E+1 7.552244E-1 2.572720E+1 4.414460E-1 7.716820E+1 3.2016974E-01 1.0004975E+00 -1.4588421E-01 8.2689502E-01
330 7.530999E-1 2.453100E+1 4.297160E-1 7.580230E+1 7.554397E-1 2.478430E+1 4.291240E-1 7.645310E+1 3.0972690E-01 1.0220180E+00 -1.3795546E-01 8.5124083E-01
335 7.533853E-1 2.359490E+1 4.172430E-1 7.506060E+1 7.556394E-1 2.384330E+1 4.167620E-1 7.571200E+1 2.9830366E-01 1.0418021E+00 -1.1541359E-01 8.6036560E-01
340 7.536564E-1 2.266170E+1 4.047840E-1 7.428430E+1 7.558016E-1 2.290170E+1 4.044050E-1 7.492810E+1 2.8383110E-01 1.0479571E+00 -9.3717931E-02 8.5922371E-01
