T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.457422E-1 1.132030E+1 4.213970E-1 7.769860E+1 4.054613E-1 1.375330E+1 4.333520E-1 7.827400E+1 1.4728681E+01 1.7690300E+01 2.7587273E+00 7.3511000E-01
295 3.517620E-1 1.102150E+1 4.072490E-1 7.693640E+1 4.143810E-1 1.349040E+1 4.198640E-1 7.753810E+1 1.5111455E+01 1.8301162E+01 3.0045443E+00 7.7600560E-01
300 3.576944E-1 1.070500E+1 3.931200E-1 7.612890E+1 4.218415E-1 1.314950E+1 4.059660E-1 7.678380E+1 1.5206446E+01 1.8590060E+01 3.1643044E+00 8.5291429E-01
305 3.636022E-1 1.037330E+1 3.789960E-1 7.527630E+1 4.298526E-1 1.281170E+1 3.922830E-1 7.597810E+1 1.5412353E+01 1.9032603E+01 3.3870955E+00 9.2368722E-01
310 3.694497E-1 1.002650E+1 3.647890E-1 7.439700E+1 4.372489E-1 1.243380E+1 3.784630E-1 7.513650E+1 1.5505859E+01 1.9360936E+01 3.6130348E+00 9.8420874E-01
315 3.751996E-1 9.663800E+0 3.506620E-1 7.345070E+1 4.431853E-1 1.198820E+1 3.643340E-1 7.424530E+1 1.5340243E+01 1.9389066E+01 3.7526006E+00 1.0702361E+00
320 3.809809E-1 9.289400E+0 3.364200E-1 7.247760E+1 4.492836E-1 1.153550E+1 3.503180E-1 7.329160E+1 1.5202580E+01 1.9471198E+01 3.9672526E+00 1.1106321E+00
325 3.867025E-1 8.901500E+0 3.222470E-1 7.143310E+1 4.545271E-1 1.104270E+1 3.360120E-1 7.230370E+1 1.4922015E+01 1.9390185E+01 4.0965799E+00 1.2040878E+00
330 3.923383E-1 8.500400E+0 3.080360E-1 7.033610E+1 4.582747E-1 1.049330E+1 3.214950E-1 7.122160E+1 1.4387964E+01 1.8992119E+01 4.1863793E+00 1.2433026E+00
335 3.980658E-1 8.090900E+0 2.938250E-1 6.917620E+1 4.618423E-1 9.932300E+0 3.068440E-1 7.008730E+1 1.3809151E+01 1.8539512E+01 4.2428726E+00 1.2999502E+00
340 4.037588E-1 7.670700E+0 2.796710E-1 6.793090E+1 4.644796E-1 9.340200E+0 2.920390E-1 6.885700E+1 1.3072867E+01 1.7874350E+01 4.2350508E+00 1.3449613E+00
