T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.817040E-1 1.277530E+1 4.288560E-1 7.804310E+1 4.410783E-1 1.525860E+1 4.402560E-1 7.857680E+1 1.3461170E+01 1.6274757E+01 2.5894025E+00 6.7920811E-01
295 3.877578E-1 1.243260E+1 4.147910E-1 7.729890E+1 4.498112E-1 1.494790E+1 4.267040E-1 7.787950E+1 1.3795432E+01 1.6827113E+01 2.7918651E+00 7.4551069E-01
300 3.937070E-1 1.207170E+1 4.007990E-1 7.650100E+1 4.570825E-1 1.455820E+1 4.129720E-1 7.712470E+1 1.3865221E+01 1.7079721E+01 2.9476575E+00 8.0869034E-01
305 3.996142E-1 1.169510E+1 3.866820E-1 7.568490E+1 4.648636E-1 1.417190E+1 3.993710E-1 7.633530E+1 1.4036246E+01 1.7476838E+01 3.1772462E+00 8.5203045E-01
310 4.054462E-1 1.130300E+1 3.726200E-1 7.481620E+1 4.720200E-1 1.374510E+1 3.855700E-1 7.552400E+1 1.4104021E+01 1.7767059E+01 3.3586638E+00 9.3718553E-01
315 4.111649E-1 1.089470E+1 3.585310E-1 7.390510E+1 4.777412E-1 1.325070E+1 3.715930E-1 7.464100E+1 1.3935641E+01 1.7780193E+01 3.5151362E+00 9.8591927E-01
320 4.168994E-1 1.047470E+1 3.443990E-1 7.295370E+1 4.836029E-1 1.274950E+1 3.575770E-1 7.372840E+1 1.3793031E+01 1.7842268E+01 3.6853601E+00 1.0507484E+00
325 4.225590E-1 1.004090E+1 3.303390E-1 7.193280E+1 4.886267E-1 1.220850E+1 3.434220E-1 7.275440E+1 1.3521099E+01 1.7754843E+01 3.8095987E+00 1.1292788E+00
330 4.281192E-1 9.593900E+0 3.161590E-1 7.088050E+1 4.922044E-1 1.161130E+1 3.289960E-1 7.170450E+1 1.3020038E+01 1.7374454E+01 3.9018711E+00 1.1491608E+00
335 4.337547E-1 9.138700E+0 3.020650E-1 6.974910E+1 4.956044E-1 1.100300E+1 3.144450E-1 7.060440E+1 1.2479651E+01 1.6943561E+01 3.9370955E+00 1.2113976E+00
340 4.393398E-1 8.672600E+0 2.879340E-1 6.855820E+1 4.981097E-1 1.036380E+1 2.997790E-1 6.940550E+1 1.1798586E+01 1.6318339E+01 3.9512441E+00 1.2207966E+00
