T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.702218E-1 2.629490E+1 4.933460E-1 7.952450E+1 7.006761E-1 2.810370E+1 4.974830E-1 8.062490E+1 4.3464163E+00 6.4361632E+00 8.3158620E-01 1.3648389E+00
295 6.724539E-1 2.546420E+1 4.799350E-1 7.890140E+1 7.037344E-1 2.730840E+1 4.848960E-1 8.002740E+1 4.4449298E+00 6.7532334E+00 1.0231060E+00 1.4070181E+00
300 6.746112E-1 2.462690E+1 4.664720E-1 7.825840E+1 7.060663E-1 2.646550E+1 4.721270E-1 7.939190E+1 4.4549782E+00 6.9471576E+00 1.1977709E+00 1.4277275E+00
305 6.767248E-1 2.378510E+1 4.530210E-1 7.758450E+1 7.085613E-1 2.563330E+1 4.594780E-1 7.873420E+1 4.4931187E+00 7.2101524E+00 1.4052904E+00 1.4602295E+00
310 6.787867E-1 2.293970E+1 4.395630E-1 7.688360E+1 7.107370E-1 2.478130E+1 4.466780E-1 7.805870E+1 4.4953759E+00 7.4314100E+00 1.5928700E+00 1.5054055E+00
315 6.807909E-1 2.209040E+1 4.260680E-1 7.615710E+1 7.122874E-1 2.389000E+1 4.337070E-1 7.733310E+1 4.4218808E+00 7.5328589E+00 1.7613273E+00 1.5206942E+00
320 6.827763E-1 2.123910E+1 4.125950E-1 7.539340E+1 7.138743E-1 2.300240E+1 4.208430E-1 7.656510E+1 4.3562291E+00 7.6657218E+00 1.9598758E+00 1.5303317E+00
325 6.847229E-1 2.038630E+1 3.991100E-1 7.459870E+1 7.151249E-1 2.209530E+1 4.077960E-1 7.576610E+1 4.2512853E+00 7.7346766E+00 2.1299866E+00 1.5407946E+00
330 6.866238E-1 1.953210E+1 3.856100E-1 7.377030E+1 7.158092E-1 2.115390E+1 3.945090E-1 7.490950E+1 4.0772597E+00 7.6666714E+00 2.2557153E+00 1.5207684E+00
335 6.885362E-1 1.867870E+1 3.721370E-1 7.289830E+1 7.164241E-1 2.021050E+1 3.812580E-1 7.399270E+1 3.8926524E+00 7.5792286E+00 2.3923432E+00 1.4790648E+00
340 6.904160E-1 1.782570E+1 3.586530E-1 7.198840E+1 7.167004E-1 1.924890E+1 3.677690E-1 7.302880E+1 3.6674181E+00 7.3936692E+00 2.4787299E+00 1.4246434E+00
