N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 320 3.800E-4 3.797077E+1 1.733450E+1 5.655210E-1 8.072580E+1
1.468000E+10 1.000E+16 320 3.800E-4 3.792446E+1 1.730000E+1 5.653390E-1 8.068940E+1
2.154000E+10 1.000E+16 320 3.800E-4 3.785779E+1 1.725040E+1 5.650740E-1 8.063800E+1
3.162000E+10 1.000E+16 320 3.800E-4 3.776265E+1 1.718000E+1 5.646840E-1 8.056660E+1
4.642000E+10 1.000E+16 320 3.800E-4 3.762859E+1 1.708120E+1 5.641150E-1 8.046980E+1
6.813000E+10 1.000E+16 320 3.800E-4 3.744302E+1 1.694530E+1 5.632820E-1 8.034370E+1
1.000000E+11 1.000E+16 320 3.800E-4 3.719247E+1 1.676320E+1 5.620710E-1 8.018830E+1
1.468000E+11 1.000E+16 320 3.800E-4 3.686711E+1 1.652240E+1 5.603270E-1 7.998180E+1
2.154000E+11 1.000E+16 320 3.800E-4 3.645755E+1 1.623230E+1 5.577960E-1 7.982120E+1
3.162000E+11 1.000E+16 320 3.800E-4 3.597015E+1 1.589490E+1 5.544130E-1 7.970460E+1
4.642000E+11 1.000E+16 320 3.800E-4 3.542010E+1 1.551530E+1 5.502570E-1 7.960560E+1
6.813000E+11 1.000E+16 320 3.800E-4 3.482785E+1 1.512060E+1 5.455970E-1 7.957390E+1
1.000000E+12 1.000E+16 320 3.800E-4 3.421002E+1 1.471610E+1 5.409180E-1 7.952550E+1
1.468000E+12 1.000E+16 320 3.800E-4 3.357342E+1 1.429710E+1 5.361900E-1 7.942060E+1
2.154000E+12 1.000E+16 320 3.800E-4 3.291586E+1 1.387650E+1 5.314030E-1 7.933220E+1
3.162000E+12 1.000E+16 320 3.800E-4 3.223120E+1 1.343730E+1 5.263690E-1 7.920370E+1
4.642000E+12 1.000E+16 320 3.800E-4 3.151366E+1 1.299100E+1 5.211510E-1 7.910060E+1
6.813000E+12 1.000E+16 320 3.800E-4 3.075952E+1 1.252430E+1 5.156640E-1 7.895970E+1
1.000000E+13 1.000E+16 320 3.800E-4 2.996693E+1 1.204970E+1 5.100470E-1 7.883600E+1
1.468000E+13 1.000E+16 320 3.800E-4 2.913530E+1 1.155650E+1 5.041880E-1 7.867110E+1
2.154000E+13 1.000E+16 320 3.800E-4 2.826512E+1 1.105780E+1 4.982210E-1 7.852300E+1
3.162000E+13 1.000E+16 320 3.800E-4 2.735785E+1 1.054350E+1 4.921100E-1 7.831400E+1
4.642000E+13 1.000E+16 320 3.800E-4 2.641598E+1 1.002730E+1 4.858370E-1 7.813150E+1
6.813000E+13 1.000E+16 320 3.800E-4 2.544308E+1 9.499700E+0 4.794830E-1 7.786980E+1
1.000000E+14 1.000E+16 320 3.800E-4 2.444375E+1 8.974400E+0 4.729250E-1 7.763300E+1
