fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L145 33340935.85 340.19 34.082 2.456830898E-01 1.553750402E-04 2.318472317E-05 1.840311032E-01 1.259654133E-04 6.073588937E-01 0.000000000E+00 
L146 33366202.366 340.08 34.093 2.465706172E-01 1.560391911E-04 2.344637787E-05 1.858924921E-01 1.261414545E-04 6.093976110E-01 0.000000000E+00 
L147 33387433.446 340.03 34.098 2.477353995E-01 1.570620515E-04 2.379083540E-05 1.866152120E-01 1.274706010E-04 6.114350886E-01 0.000000000E+00 
L148 33408436.609 339.97 34.104 2.483014077E-01 1.581010104E-04 2.396884616E-05 1.860667722E-01 1.288328245E-04 6.105669620E-01 0.000000000E+00 
L149 33429211.266 339.94 34.107 2.480751414E-01 1.589161771E-04 2.409644091E-05 1.852398623E-01 1.300888697E-04 6.112256125E-01 0.000000000E+00 
L150 33450425.524 339.92 34.109 2.490297812E-01 1.597474021E-04 2.425936945E-05 1.860317701E-01 1.303939279E-04 6.098098251E-01 0.000000000E+00 
L151 33471426.588 339.92 34.109 2.493323891E-01 1.602003006E-04 2.439920299E-05 1.870790211E-01 1.304144347E-04 6.108486450E-01 0.000000000E+00 
L152 33492429.001 339.91 34.11 2.497279848E-01 1.607349691E-04 2.457103013E-05 1.870548142E-01 1.313617033E-04 6.121329829E-01 0.000000000E+00 
L153 33513428.086 339.91 34.11 2.506836519E-01 1.616201948E-04 2.484052238E-05 1.870994000E-01 1.327538512E-04 6.131109687E-01 0.000000000E+00 
L154 33534428.812 339.91 34.11 2.508756646E-01 1.625440733E-04 2.504915110E-05 1.885484827E-01 1.328593288E-04 6.142757028E-01 0.000000000E+00 
L155 33555431.813 339.92 34.109 2.508342265E-01 1.636428198E-04 2.520693604E-05 1.899764857E-01 1.326844902E-04 6.140960571E-01 0.000000000E+00 
L156 33576430.316 339.92 34.109 2.517443493E-01 1.643991362E-04 2.541909799E-05 1.888166337E-01 1.346194218E-04 6.141873577E-01 0.000000000E+00 
L157 33597431.069 339.93 34.108 2.520130851E-01 1.649636316E-04 2.555107132E-05 1.884850001E-01 1.355577772E-04 6.146074416E-01 0.000000000E+00 
L158 33618203.199 339.94 34.107 2.525858466E-01 1.656211402E-04 2.573150566E-05 1.897227339E-01 1.356259064E-04 6.150924802E-01 0.000000000E+00 
L159 33639193.975 339.95 34.106 2.531322505E-01 1.662650341E-04 2.592334035E-05 1.907088918E-01 1.359344327E-04 6.159458815E-01 0.000000000E+00 
L160 33660192.618 339.96 34.105 2.527844431E-01 1.671437841E-04 2.600826793E-05 1.902755687E-01 1.366884712E-04 6.155606606E-01 0.000000000E+00 
L161 33681193.424 339.96 34.105 2.536364746E-01 1.681603330E-04 2.624635443E-05 1.910724298E-01 1.373648050E-04 6.153663194E-01 0.000000000E+00 
L162 33702196.599 339.96 34.105 2.533679501E-01 1.690065215E-04 2.636418219E-05 1.903493573E-01 1.385050584E-04 6.156858369E-01 0.000000000E+00 
L163 33723195.424 339.97 34.104 2.536608679E-01 1.692144771E-04 2.649869895E-05 1.898397216E-01 1.395839902E-04 6.173529969E-01 0.000000000E+00 
L164 33744195.942 340 34.101 2.545448303E-01 1.697845681E-04 2.669779815E-05 1.920210185E-01 1.390415031E-04 6.177502787E-01 0.000000000E+00 
L165 33765198.219 339.99 34.102 2.541570737E-01 1.705837525E-04 2.673341733E-05 1.910691602E-01 1.399203232E-04 6.166157489E-01 0.000000000E+00 
L166 33786197.356 340.01 34.1 2.545363229E-01 1.712127555E-04 2.683178819E-05 1.914977607E-01 1.401098069E-04 6.156923170E-01 0.000000000E+00 
L167 33807198.307 340.01 34.1 2.548896257E-01 1.722569853E-04 2.705289390E-05 1.910049448E-01 1.416312236E-04 6.161475524E-01 0.000000000E+00 
L168 33828199.605 340.02 34.099 2.553020561E-01 1.730765809E-04 2.721764244E-05 1.914096580E-01 1.421910903E-04 6.159676225E-01 0.000000000E+00 
