T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.263775981E+00 1.263828743E+00 1.263905827E+00 1.264018410E+00 1.264182612E+00 1.264421495E+00 1.264767692E+00 1.265266607E+00 1.265979855E+00 1.266988107E+00 1.268391485E+00 1.270304721E+00 1.272843840E+00 1.276102903E+00 1.280124831E+00 1.284878154E+00 1.290255297E+00 1.296099229E+00 1.302246181E+00
295 1.264468119E+00 1.264515113E+00 1.264583815E+00 1.264684187E+00 1.264830610E+00 1.265043677E+00 1.265352544E+00 1.265797841E+00 1.266434826E+00 1.267336117E+00 1.268592451E+00 1.270309102E+00 1.272595091E+00 1.275543699E+00 1.279206936E+00 1.283573389E+00 1.288563008E+00 1.294046766E+00 1.299882973E+00
300 1.266081878E+00 1.266124249E+00 1.266186209E+00 1.266276739E+00 1.266408796E+00 1.266600918E+00 1.266879343E+00 1.267280579E+00 1.267854249E+00 1.268665500E+00 1.269795779E+00 1.271339923E+00 1.273397318E+00 1.276055782E+00 1.279370179E+00 1.283342884E+00 1.287917186E+00 1.292991105E+00 1.298447283E+00
305 1.268438523E+00 1.268477864E+00 1.268535388E+00 1.268619416E+00 1.268741924E+00 1.268920020E+00 1.269177827E+00 1.269548772E+00 1.270078017E+00 1.270824423E+00 1.271860914E+00 1.273271707E+00 1.275144591E+00 1.277557692E+00 1.280562357E+00 1.284167485E+00 1.288333517E+00 1.292982497E+00 1.298021414E+00
310 1.271053282E+00 1.271091716E+00 1.271147903E+00 1.271229920E+00 1.271349378E+00 1.271522768E+00 1.271773216E+00 1.272132461E+00 1.272642862E+00 1.273358682E+00 1.274345690E+00 1.275677808E+00 1.277429781E+00 1.279666203E+00 1.282428710E+00 1.285725139E+00 1.289525946E+00 1.293772164E+00 1.298393307E+00
315 1.273640127E+00 1.273680560E+00 1.273739632E+00 1.273825774E+00 1.273951025E+00 1.274132395E+00 1.274393476E+00 1.274766180E+00 1.275292180E+00 1.276023314E+00 1.277019833E+00 1.278345732E+00 1.280061086E+00 1.282212877E+00 1.284826747E+00 1.287901941E+00 1.291411515E+00 1.295309704E+00 1.299545351E+00
320 1.275592146E+00 1.275638855E+00 1.275707041E+00 1.275806325E+00 1.275950379E+00 1.276158317E+00 1.276456285E+00 1.276878946E+00 1.277470157E+00 1.278281988E+00 1.279370903E+00 1.280790715E+00 1.282583838E+00 1.284774128E+00 1.287364118E+00 1.290337014E+00 1.293661708E+00 1.297300215E+00 1.301217170E+00
325 1.276210841E+00 1.276270478E+00 1.276357430E+00 1.276483836E+00 1.276666800E+00 1.276929984E+00 1.277305225E+00 1.277833642E+00 1.278565271E+00 1.279555854E+00 1.280859421E+00 1.282517591E+00 1.284548995E+00 1.286945118E+00 1.289675760E+00 1.292700415E+00 1.295978612E+00 1.299476641E+00 1.303172549E+00
330 1.274564699E+00 1.274648221E+00 1.274769860E+00 1.274946423E+00 1.275201395E+00 1.275566959E+00 1.276085635E+00 1.276810948E+00 1.277805210E+00 1.279132441E+00 1.280845213E+00 1.282967455E+00 1.285481485E+00 1.288329584E+00 1.291433517E+00 1.294719930E+00 1.298136280E+00 1.301653593E+00 1.305264025E+00
335 1.268957471E+00 1.269083060E+00 1.269265848E+00 1.269530828E+00 1.269912790E+00 1.270458904E+00 1.271230719E+00 1.272303815E+00 1.273762491E+00 1.275686158E+00 1.278125904E+00 1.281076691E+00 1.284460536E+00 1.288139673E+00 1.291961262E+00 1.295806359E+00 1.299611404E+00 1.303359665E+00 1.307064308E+00
340 1.256640644E+00 1.256837698E+00 1.257124331E+00 1.257539530E+00 1.258137294E+00 1.258990466E+00 1.260193079E+00 1.261858578E+00 1.264109239E+00 1.267051396E+00 1.270734440E+00 1.275104329E+00 1.279980609E+00 1.285090444E+00 1.290159510E+00 1.295002538E+00 1.299551167E+00 1.303819891E+00 1.307860478E+00
