T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.260176662E+00 1.260247648E+00 1.260351278E+00 1.260502410E+00 1.260722319E+00 1.261041127E+00 1.261500834E+00 1.262158606E+00 1.263089624E+00 1.264387904E+00 1.266162543E+00 1.268526399E+00 1.271575529E+00 1.275362246E+00 1.279871873E+00 1.285017570E+00 1.290661522E+00 1.296653499E+00 1.302864138E+00
295 1.261329640E+00 1.261393069E+00 1.261485711E+00 1.261620835E+00 1.261817461E+00 1.262102521E+00 1.262513566E+00 1.263101738E+00 1.263934395E+00 1.265096047E+00 1.266685517E+00 1.268806763E+00 1.271551879E+00 1.274978203E+00 1.279087275E+00 1.283817608E+00 1.289059618E+00 1.294687387E+00 1.300588493E+00
300 1.263092349E+00 1.263150204E+00 1.263234703E+00 1.263357930E+00 1.263537165E+00 1.263796840E+00 1.264170932E+00 1.264705555E+00 1.265461206E+00 1.266513472E+00 1.267950503E+00 1.269865264E+00 1.272341557E+00 1.275435367E+00 1.279157367E+00 1.283465746E+00 1.288276644E+00 1.293489309E+00 1.299011354E+00
305 1.265378564E+00 1.265433439E+00 1.265513570E+00 1.265630347E+00 1.265800025E+00 1.266045476E+00 1.266398302E+00 1.266901030E+00 1.267608801E+00 1.268589501E+00 1.269920894E+00 1.271683566E+00 1.273949198E+00 1.276766134E+00 1.280146441E+00 1.284060758E+00 1.288446245E+00 1.293225976E+00 1.298329012E+00
310 1.267879223E+00 1.267934515E+00 1.268015195E+00 1.268132629E+00 1.268302960E+00 1.268548715E+00 1.268900696E+00 1.269399700E+00 1.270097492E+00 1.271055915E+00 1.272343097E+00 1.274026152E+00 1.276161177E+00 1.278782862E+00 1.281896877E+00 1.285478455E+00 1.289479689E+00 1.293844349E+00 1.298522641E+00
315 1.270218256E+00 1.270278623E+00 1.270366626E+00 1.270494511E+00 1.270679527E+00 1.270945518E+00 1.271324550E+00 1.271858125E+00 1.272597105E+00 1.273599321E+00 1.274924001E+00 1.276623472E+00 1.278734445E+00 1.281271896E+00 1.284227573E+00 1.287573507E+00 1.291270096E+00 1.295277425E+00 1.299564959E+00
320 1.271893939E+00 1.271966289E+00 1.272071608E+00 1.272224332E+00 1.272444631E+00 1.272759973E+00 1.273206557E+00 1.273829783E+00 1.274682655E+00 1.275820967E+00 1.277294873E+00 1.279138828E+00 1.281364290E+00 1.283959079E+00 1.286893465E+00 1.290129470E+00 1.293630172E+00 1.297367918E+00 1.301329182E+00
325 1.271869441E+00 1.271964464E+00 1.272102581E+00 1.272302450E+00 1.272589831E+00 1.272999319E+00 1.273575439E+00 1.274371979E+00 1.275447977E+00 1.276858950E+00 1.278643864E+00 1.280812628E+00 1.283341344E+00 1.286180264E+00 1.289270266E+00 1.292558433E+00 1.296007424E+00 1.299599527E+00 1.303336503E+00
330 1.269105259E+00 1.269240557E+00 1.269436962E+00 1.269720612E+00 1.270127278E+00 1.270704285E+00 1.271511111E+00 1.272616864E+00 1.274092005E+00 1.275993000E+00 1.278341854E+00 1.281109949E+00 1.284218967E+00 1.287564091E+00 1.291046567E+00 1.294596170E+00 1.298176650E+00 1.301781925E+00 1.305429703E+00
335 1.261752061E+00 1.261956724E+00 1.262253479E+00 1.262681375E+00 1.263293428E+00 1.264158923E+00 1.265363158E+00 1.267001596E+00 1.269164473E+00 1.271909979E+00 1.275231169E+00 1.279034496E+00 1.283152105E+00 1.287393219E+00 1.291604185E+00 1.295698632E+00 1.299650740E+00 1.303475015E+00 1.307210385E+00
340 1.246784590E+00 1.247104807E+00 1.247568837E+00 1.248237233E+00 1.249191916E+00 1.250538943E+00 1.252407017E+00 1.254936163E+00 1.258250126E+00 1.262410144E+00 1.267360074E+00 1.272895592E+00 1.278697627E+00 1.284434684E+00 1.289872298E+00 1.294913685E+00 1.299565308E+00 1.303883306E+00 1.307941027E+00
