fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 8:43 297.7 38.95 1.000E+000 1.030E+000 1.996E-006 1.898E+004 2.672E+000 1.683E-008 1.239E-005 5.923E-002 1.238E-005 2.116E-007 2.884E-001 3.180E-002 6.632E-006 1.454E-002 
00S2 8:59 299.2 38.75 1.000E+000 1.009E+000 2.016E-006 1.796E+004 2.656E+000 1.811E-008 1.220E-005 5.625E-002 1.220E-005 1.965E-007 2.863E-001 3.010E-002 6.505E-006 1.953E-003 
00S3 9:21 301.7 38.43 1.000E+000 1.083E+000 2.117E-006 1.634E+004 2.624E+000 2.049E-008 1.207E-005 5.209E-002 1.207E-005 1.781E-007 2.833E-001 2.770E-002 6.407E-006 2.603E-002 
00S4 10:10 303.2 38.24 1.000E+000 1.076E+000 2.122E-006 1.542E+004 2.621E+000 2.154E-008 1.230E-005 5.030E-002 1.230E-005 1.744E-007 2.819E-001 2.670E-002 6.506E-006 8.709E-003 
00S5 10:34 305.4 37.96 1.000E+000 1.161E+000 2.026E-006 1.413E+004 2.617E+000 2.314E-008 1.254E-005 4.741E-002 1.254E-005 1.663E-007 2.797E-001 2.510E-002 6.598E-006 2.132E-003 
00S6 10:50 307.7 37.68 1.000E+000 1.188E+000 1.970E-006 1.286E+004 2.604E+000 2.506E-008 1.242E-005 4.351E-002 1.241E-005 1.496E-007 2.769E-001 2.290E-002 6.503E-006 2.243E-003 
00S7 11:11 309.7 37.44 1.000E+000 1.194E+000 1.945E-006 1.182E+004 2.600E+000 2.657E-008 1.235E-005 4.028E-002 1.235E-005 1.366E-007 2.746E-001 2.110E-002 6.442E-006 8.393E-003 
00S8 11:27 311.9 37.17 1.000E+000 1.195E+000 1.879E-006 1.075E+004 2.590E+000 2.837E-008 1.239E-005 3.722E-002 1.239E-005 1.257E-007 2.725E-001 1.940E-002 6.444E-006 1.070E-003 
00S9 11:49 314.9 36.82 1.000E+000 1.144E+000 1.925E-006 9.417E+003 2.571E+000 3.149E-008 1.277E-005 3.440E-002 1.277E-005 1.188E-007 2.705E-001 1.790E-002 6.599E-006 3.346E-002 
0S10 12:5 317.4 36.53 1.000E+000 1.122E+000 1.959E-006 8.413E+003 2.563E+000 3.390E-008 1.244E-005 3.066E-002 1.244E-005 1.022E-007 2.680E-001 1.590E-002 6.387E-006 6.193E-002 
0S11 12:26 319.1 36.33 1.000E+000 1.166E+000 1.887E-006 7.786E+003 2.567E+000 3.483E-008 1.198E-005 2.749E-002 1.197E-005 8.752E-008 2.659E-001 1.420E-002 6.120E-006 1.391E-003 
0S12 12:42 322 36.01 1.000E+000 1.116E+000 2.048E-006 6.821E+003 2.548E+000 3.857E-008 1.256E-005 2.593E-002 1.256E-005 8.621E-008 2.648E-001 1.330E-002 6.433E-006 1.024E-003 
0S13 13:3 324.3 35.75 1.000E+000 1.152E+000 2.009E-006 6.150E+003 2.551E+000 3.995E-008 1.218E-005 2.275E-002 1.217E-005 7.277E-008 2.628E-001 1.170E-002 6.166E-006 5.951E-004 
0S14 13:18 326.3 35.53 1.000E+000 1.158E+000 2.003E-006 5.633E+003 2.546E+000 4.195E-008 1.191E-005 2.059E-002 1.190E-005 6.409E-008 2.615E-001 1.050E-002 6.046E-006 7.899E-004 
0S15 13:40 327.7 35.38 1.000E+000 1.175E+000 1.952E-006 5.309E+003 2.553E+000 4.257E-008 1.171E-005 1.901E-002 1.170E-005 5.794E-008 2.605E-001 9.700E-003 5.912E-006 2.884E-003 
0S16 13:55 329.7 35.17 1.000E+000 1.184E+000 2.016E-006 4.899E+003 2.555E+000 4.430E-008 1.189E-005 1.779E-002 1.188E-005 5.493E-008 2.598E-001 9.100E-003 5.969E-006 4.860E-004 
0S17 14:14 332.4 34.88 1.000E+000 1.166E+000 2.037E-006 4.445E+003 2.561E+000 4.641E-008 1.226E-005 1.641E-002 1.225E-005 5.206E-008 2.589E-001 8.400E-003 6.123E-006 1.452E-003 
