N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.162016012E+00 1.162738111E+00 1.163290344E+00 1.163745614E+00 1.164166206E+00 1.164610424E+00 1.165138903E+00 1.165820527E+00 1.166737302E+00 1.167986613E+00 1.169677509E+00 1.171916118E+00 1.174775206E+00 1.178249259E+00 1.182212893E+00 1.186420493E+00 1.190580627E+00 1.194476214E+00 1.198046573E+00
1.600000000E+01 1.217224549E+00 1.220666758E+00 1.223195717E+00 1.224846470E+00 1.226292617E+00 1.227338281E+00 1.228281360E+00 1.229112656E+00 1.229926094E+00 1.230846853E+00 1.231954078E+00 1.233316388E+00 1.235030305E+00 1.237109466E+00 1.239578372E+00 1.242409311E+00 1.245565572E+00 1.249008882E+00 1.252712149E+00
1.700000000E+01 1.207507810E+00 1.217707409E+00 1.226554463E+00 1.233438947E+00 1.239241476E+00 1.244227272E+00 1.248849354E+00 1.253289829E+00 1.257647057E+00 1.261928008E+00 1.266107910E+00 1.270176466E+00 1.274131951E+00 1.278041327E+00 1.281959803E+00 1.285956418E+00 1.290094403E+00 1.294454091E+00 1.299064353E+00
1.549996187E+01 1.207009122E+00 1.208934999E+00 1.210335773E+00 1.211352129E+00 1.212096026E+00 1.212656464E+00 1.213104980E+00 1.213501135E+00 1.213897814E+00 1.214346020E+00 1.214898540E+00 1.215612015E+00 1.216546544E+00 1.217762077E+00 1.219311911E+00 1.221234456E+00 1.223545959E+00 1.226237378E+00 1.229278153E+00
1.649996187E+01 1.211235424E+00 1.217179265E+00 1.221605268E+00 1.224934189E+00 1.227516292E+00 1.229640451E+00 1.231545355E+00 1.233427000E+00 1.235439563E+00 1.237690106E+00 1.240231568E+00 1.243063004E+00 1.246143912E+00 1.249419791E+00 1.252847772E+00 1.256411371E+00 1.260121574E+00 1.264007958E+00 1.268106269E+00
1.674996808E+01 1.207475092E+00 1.215497498E+00 1.221619426E+00 1.226377132E+00 1.230191414E+00 1.233454722E+00 1.236454167E+00 1.239439087E+00 1.242543199E+00 1.245836737E+00 1.249294570E+00 1.252865536E+00 1.256496484E+00 1.260162660E+00 1.263874684E+00 1.267670226E+00 1.271599556E+00 1.275712844E+00 1.280054661E+00
1.624993176E+01 1.216091087E+00 1.220619991E+00 1.223958159E+00 1.226430234E+00 1.228297611E+00 1.229772483E+00 1.231030509E+00 1.232221021E+00 1.233473849E+00 1.234901198E+00 1.236579833E+00 1.238599631E+00 1.240968117E+00 1.243672215E+00 1.246674190E+00 1.249930379E+00 1.253408364E+00 1.257096005E+00 1.261000622E+00
1.574996808E+01 1.212978165E+00 1.215572348E+00 1.217472167E+00 1.218860183E+00 1.219882209E+00 1.220655495E+00 1.221275412E+00 1.221822166E+00 1.222367091E+00 1.222978280E+00 1.223724584E+00 1.224676841E+00 1.225905155E+00 1.227471760E+00 1.229421078E+00 1.231771300E+00 1.234512301E+00 1.237612284E+00 1.241030795E+00
1.524993176E+01 1.197645023E+00 1.198992385E+00 1.199967926E+00 1.200679639E+00 1.201212861E+00 1.201635685E+00 1.202004302E+00 1.202368012E+00 1.202773652E+00 1.203268878E+00 1.203903594E+00 1.204728505E+00 1.205790093E+00 1.207123214E+00 1.208745060E+00 1.210656343E+00 1.212849904E+00 1.215318666E+00 1.218053996E+00
