N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.194263087E+00 1.199330751E+00 1.202091463E+00 1.207555174E+00 1.212028592E+00 1.211733175E+00 1.209596821E+00 1.211519161E+00 1.218665916E+00
1.016672606E+01 1.195216396E+00 1.200618164E+00 1.203746580E+00 1.209592105E+00 1.214475385E+00 1.214656445E+00 1.213185710E+00 1.216184469E+00 1.225046001E+00
1.033324570E+01 1.195914445E+00 1.201575966E+00 1.205000809E+00 1.211156580E+00 1.216364612E+00 1.216909555E+00 1.215950655E+00 1.219805784E+00 1.230055958E+00
1.049996187E+01 1.196423903E+00 1.202281855E+00 1.205940110E+00 1.212345944E+00 1.217817261E+00 1.218657114E+00 1.218122992E+00 1.222706832E+00 1.234136003E+00
1.066670514E+01 1.196800850E+00 1.202804935E+00 1.206645389E+00 1.213253632E+00 1.218945613E+00 1.220044189E+00 1.219900441E+00 1.225159894E+00 1.237649077E+00
1.083333839E+01 1.197091227E+00 1.203204023E+00 1.207189182E+00 1.213966575E+00 1.219854733E+00 1.221203499E+00 1.221458536E+00 1.227396344E+00 1.240882587E+00
1.100000000E+01 1.197333006E+00 1.203528658E+00 1.207635099E+00 1.214564025E+00 1.220642635E+00 1.222258718E+00 1.222955926E+00 1.229609661E+00 1.244048689E+00
1.116672606E+01 1.197559114E+00 1.203821830E+00 1.208039916E+00 1.215119113E+00 1.221402030E+00 1.223326904E+00 1.224535282E+00 1.231952411E+00 1.247294566E+00
1.133324570E+01 1.197800683E+00 1.204123605E+00 1.208457335E+00 1.215702489E+00 1.222223606E+00 1.224520216E+00 1.226320497E+00 1.234531586E+00 1.250641018E+00
1.149996187E+01 1.198090245E+00 1.204475076E+00 1.208942489E+00 1.216386844E+00 1.223205082E+00 1.225945496E+00 1.228410830E+00 1.237407817E+00 1.254217737E+00
1.166670514E+01 1.198464805E+00 1.204922380E+00 1.209556372E+00 1.217255292E+00 1.224430840E+00 1.227706557E+00 1.230874349E+00 1.240602357E+00 1.257981802E+00
1.183333839E+01 1.198968477E+00 1.205520321E+00 1.210369365E+00 1.218388102E+00 1.225998749E+00 1.229869946E+00 1.233744649E+00 1.244110678E+00 1.261940686E+00
1.200000000E+01 1.199654268E+00 1.206334974E+00 1.211462482E+00 1.219868869E+00 1.227995228E+00 1.232494000E+00 1.237023684E+00 1.247918528E+00 1.266111168E+00
1.216672606E+01 1.200584332E+00 1.207443889E+00 1.212924491E+00 1.221792431E+00 1.230486508E+00 1.235597901E+00 1.240691126E+00 1.252015322E+00 1.270518468E+00
1.233324570E+01 1.201828007E+00 1.208932127E+00 1.214843241E+00 1.224237219E+00 1.233506587E+00 1.239169423E+00 1.244717896E+00 1.256400810E+00 1.275190154E+00
1.249996187E+01 1.203456886E+00 1.210882400E+00 1.217290993E+00 1.227240376E+00 1.237050355E+00 1.243165301E+00 1.249072209E+00 1.261083265E+00 1.280157537E+00
1.266670514E+01 1.205536061E+00 1.213359462E+00 1.220307267E+00 1.230796941E+00 1.241077521E+00 1.247556324E+00 1.253753404E+00 1.266072058E+00 1.285395901E+00
1.283333839E+01 1.208099746E+00 1.216392513E+00 1.223886415E+00 1.234878058E+00 1.245534745E+00 1.252286065E+00 1.258741590E+00 1.271370266E+00 1.290978733E+00
1.300000000E+01 1.211180717E+00 1.219963819E+00 1.227978330E+00 1.239389760E+00 1.250340191E+00 1.257333220E+00 1.264041362E+00 1.276973194E+00 1.296866089E+00
