N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.194511757E+00 1.195538859E+00 1.196295167E+00 1.196848285E+00 1.197256741E+00 1.197569168E+00 1.197825906E+00 1.198061859E+00 1.198309857E+00 1.198604220E+00 1.198984407E+00 1.199498575E+00 1.200220721E+00 1.201191485E+00 1.202512397E+00 1.204273479E+00 1.206562401E+00 1.209427074E+00 1.212878963E+00
1.600000000E+01 1.209717281E+00 1.212045392E+00 1.213877119E+00 1.215307602E+00 1.216435448E+00 1.217359872E+00 1.218177946E+00 1.218984711E+00 1.219875732E+00 1.220954591E+00 1.222317413E+00 1.224069077E+00 1.226305580E+00 1.229097712E+00 1.232476965E+00 1.236427241E+00 1.240890922E+00 1.245789069E+00 1.251044886E+00
1.700000000E+01 1.219125476E+00 1.224449889E+00 1.228709794E+00 1.232267772E+00 1.235423254E+00 1.238419147E+00 1.241441755E+00 1.244621640E+00 1.248034227E+00 1.251712894E+00 1.255669897E+00 1.259906934E+00 1.264429702E+00 1.269248076E+00 1.274372085E+00 1.279805709E+00 1.285544619E+00 1.291585509E+00 1.297863069E+00
1.549996187E+01 1.200344338E+00 1.202058654E+00 1.203374480E+00 1.204369280E+00 1.205122146E+00 1.205707235E+00 1.206191448E+00 1.206635745E+00 1.207098734E+00 1.207641381E+00 1.208331785E+00 1.209248982E+00 1.210484137E+00 1.212136915E+00 1.214304893E+00 1.217065771E+00 1.220456666E+00 1.224459857E+00 1.229005248E+00
1.649996187E+01 1.207681117E+00 1.210855871E+00 1.213364038E+00 1.215383155E+00 1.217074898E+00 1.218593298E+00 1.220086357E+00 1.221694228E+00 1.223544687E+00 1.225745837E+00 1.228377147E+00 1.231482071E+00 1.235066214E+00 1.239104085E+00 1.243554022E+00 1.248374848E+00 1.253535017E+00 1.259010651E+00 1.264775906E+00
1.674996808E+01 1.210569497E+00 1.214561835E+00 1.217732423E+00 1.220337294E+00 1.222598983E+00 1.224716698E+00 1.226866779E+00 1.229197161E+00 1.231819872E+00 1.234806167E+00 1.238187385E+00 1.241962829E+00 1.246113276E+00 1.250616018E+00 1.255454805E+00 1.260620336E+00 1.266103967E+00 1.271891094E+00 1.277963292E+00
1.624993176E+01 1.209218786E+00 1.211880593E+00 1.213978159E+00 1.215638288E+00 1.216983285E+00 1.218133805E+00 1.219208623E+00 1.220324839E+00 1.221598304E+00 1.223142225E+00 1.225061883E+00 1.227444795E+00 1.230348635E+00 1.233791609E+00 1.237754782E+00 1.242178532E+00 1.247005220E+00 1.252180644E+00 1.257662581E+00
1.574996808E+01 1.205380584E+00 1.207394833E+00 1.208964625E+00 1.210171752E+00 1.211102989E+00 1.211843757E+00 1.212474768E+00 1.213072550E+00 1.213712760E+00 1.214482670E+00 1.215471083E+00 1.216742983E+00 1.218414292E+00 1.220586845E+00 1.223350348E+00 1.226716960E+00 1.230688881E+00 1.235206576E+00 1.240169456E+00
1.524993176E+01 1.197833699E+00 1.199177689E+00 1.200186403E+00 1.200934750E+00 1.201492522E+00 1.201920803E+00 1.202272028E+00 1.202592404E+00 1.202925629E+00 1.203317143E+00 1.203818531E+00 1.204491624E+00 1.205411364E+00 1.206665860E+00 1.208351296E+00 1.210559592E+00 1.213359130E+00 1.216773931E+00 1.220771588E+00
