N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.013418907E+00 1.014091628E+00 1.014595711E+00 1.014965888E+00 1.015235913E+00 1.015435172E+00 1.015765215E+00 1.018075926E+00 1.021430910E+00 1.026204554E+00 1.032851898E+00 1.041856516E+00 1.053600934E+00 1.068135125E+00 1.084891750E+00 1.102520108E+00 1.119166448E+00 1.133209160E+00 1.143974938E+00
1.600000000E+01 1.217151168E+00 1.221821493E+00 1.225210657E+00 1.227665960E+00 1.229462704E+00 1.230817271E+00 1.231901377E+00 1.232855306E+00 1.233799047E+00 1.234839904E+00 1.236075137E+00 1.237588107E+00 1.239438202E+00 1.241648423E+00 1.244198890E+00 1.247034093E+00 1.250084031E+00 1.253289341E+00 1.256618232E+00
1.700000000E+01 1.192522835E+00 1.206789399E+00 1.218228863E+00 1.227415065E+00 1.235000736E+00 1.241587858E+00 1.247583594E+00 1.253385450E+00 1.259143481E+00 1.264752463E+00 1.270119958E+00 1.275173306E+00 1.279880104E+00 1.284270136E+00 1.288415333E+00 1.292404961E+00 1.296328669E+00 1.300297408E+00 1.304367253E+00
1.549996187E+01 1.202949299E+00 1.205295591E+00 1.206982246E+00 1.208202445E+00 1.209105461E+00 1.209807629E+00 1.210402307E+00 1.210968412E+00 1.211577263E+00 1.212297047E+00 1.213193634E+00 1.214326698E+00 1.215740943E+00 1.217455869E+00 1.219460863E+00 1.221722023E+00 1.224197521E+00 1.226849788E+00 1.229648016E+00
1.649996187E+01 1.207079861E+00 1.215383658E+00 1.221591736E+00 1.226233424E+00 1.229776419E+00 1.232614695E+00 1.235073907E+00 1.237419627E+00 1.239860140E+00 1.242540080E+00 1.245529170E+00 1.248816895E+00 1.252326858E+00 1.255953009E+00 1.259603055E+00 1.263227983E+00 1.266827719E+00 1.270438497E+00 1.274114118E+00
1.674996808E+01 1.199304467E+00 1.210190335E+00 1.218570552E+00 1.224644842E+00 1.229945963E+00 1.234297229E+00 1.238244352E+00 1.242040335E+00 1.245940821E+00 1.250028682E+00 1.254274423E+00 1.258576345E+00 1.262819363E+00 1.266925783E+00 1.270876756E+00 1.274704651E+00 1.278471723E+00 1.282249727E+00 1.286107296E+00
1.624993176E+01 1.214293566E+00 1.220574291E+00 1.225182151E+00 1.228559649E+00 1.231071832E+00 1.233013632E+00 1.234623850E+00 1.236099640E+00 1.237606979E+00 1.239284770E+00 1.241240105E+00 1.243536779E+00 1.246183789E+00 1.249135349E+00 1.252309577E+00 1.255620607E+00 1.259008223E+00 1.262451604E+00 1.265965717E+00
1.574996808E+01 1.213633926E+00 1.217033183E+00 1.219484031E+00 1.221248517E+00 1.222530345E+00 1.223487419E+00 1.224243537E+00 1.224898987E+00 1.225539517E+00 1.226243419E+00 1.227085622E+00 1.228137934E+00 1.229464643E+00 1.231113776E+00 1.233107278E+00 1.235435132E+00 1.238058609E+00 1.240923342E+00 1.243977706E+00
1.524993176E+01 1.163097116E+00 1.164350941E+00 1.165064573E+00 1.165927603E+00 1.166648265E+00 1.167355239E+00 1.168144571E+00 1.169129608E+00 1.170410744E+00 1.172140571E+00 1.174418186E+00 1.177395760E+00 1.181095436E+00 1.185435846E+00 1.190180044E+00 1.194976730E+00 1.199488760E+00 1.203527719E+00 1.207095505E+00
