N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 335 2.800E-4 3.479212E-1 2.090770E+1 3.996560E-1 7.518090E+1
1.468000E+10 5.623E+16 335 2.800E-4 3.472050E-1 2.085620E+1 3.995210E-1 7.517600E+1
2.154000E+10 5.623E+16 335 2.800E-4 3.461686E-1 2.078180E+1 3.993250E-1 7.516880E+1
3.162000E+10 5.623E+16 335 2.800E-4 3.446784E-1 2.067490E+1 3.990440E-1 7.515830E+1
4.642000E+10 5.623E+16 335 2.800E-4 3.425550E-1 2.052280E+1 3.986440E-1 7.514320E+1
6.813000E+10 5.623E+16 335 2.800E-4 3.395680E-1 2.030920E+1 3.980820E-1 7.512140E+1
1.000000E+11 5.623E+16 335 2.800E-4 3.354389E-1 2.001490E+1 3.973050E-1 7.509040E+1
1.468000E+11 5.623E+16 335 2.800E-4 3.298636E-1 1.961880E+1 3.962550E-1 7.504690E+1
2.154000E+11 5.623E+16 335 2.800E-4 3.225593E-1 1.910240E+1 3.948770E-1 7.498700E+1
3.162000E+11 5.623E+16 335 2.800E-4 3.133348E-1 1.845410E+1 3.931260E-1 7.490700E+1
4.642000E+11 5.623E+16 335 2.800E-4 3.021605E-1 1.767420E+1 3.909730E-1 7.480390E+1
6.813000E+11 5.623E+16 335 2.800E-4 2.891925E-1 1.677610E+1 3.883340E-1 7.469100E+1
1.000000E+12 5.623E+16 335 2.800E-4 2.747204E-1 1.578230E+1 3.852620E-1 7.455760E+1
1.468000E+12 5.623E+16 335 2.800E-4 2.590628E-1 1.471680E+1 3.818200E-1 7.439080E+1
2.154000E+12 5.623E+16 335 2.800E-4 2.424842E-1 1.359970E+1 3.778820E-1 7.420910E+1
3.162000E+12 5.623E+16 335 2.800E-4 2.251915E-1 1.244720E+1 3.734780E-1 7.399860E+1
4.642000E+12 5.623E+16 335 2.800E-4 2.073892E-1 1.127550E+1 3.685910E-1 7.375190E+1
6.813000E+12 5.623E+16 335 2.800E-4 1.893273E-1 1.010350E+1 3.631370E-1 7.347760E+1
1.000000E+13 5.623E+16 335 2.800E-4 1.713047E-1 8.952400E+0 3.571510E-1 7.316260E+1
1.468000E+13 5.623E+16 335 2.800E-4 1.536381E-1 7.843800E+0 3.506720E-1 7.279370E+1
2.154000E+13 5.623E+16 335 2.800E-4 1.366275E-1 6.796600E+0 3.435720E-1 7.239500E+1
3.162000E+13 5.623E+16 335 2.800E-4 1.205294E-1 5.826100E+0 3.359850E-1 7.193450E+1
4.642000E+13 5.623E+16 335 2.800E-4 1.055428E-1 4.942600E+0 3.279190E-1 7.140570E+1
6.813000E+13 5.623E+16 335 2.800E-4 9.180189E-2 4.151700E+0 3.193750E-1 7.080140E+1
1.000000E+14 5.623E+16 335 2.800E-4 7.937810E-2 3.454300E+0 3.103280E-1 7.011530E+1
