N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.223356138E+00 1.220264405E+00 1.217806602E+00 1.215296422E+00
1.016672606E+01 1.223397356E+00 1.220324729E+00 1.217891065E+00 1.215410472E+00
1.033324570E+01 1.223457579E+00 1.220412697E+00 1.218013879E+00 1.215598639E+00
1.049996187E+01 1.223545441E+00 1.220540618E+00 1.218191754E+00 1.215839579E+00
1.066670514E+01 1.223673306E+00 1.220725899E+00 1.218486293E+00 1.216183722E+00
1.083333839E+01 1.223872648E+00 1.220992682E+00 1.218874602E+00 1.216682551E+00
1.100000000E+01 1.224141437E+00 1.221373680E+00 1.219399919E+00 1.217352371E+00
1.116672606E+01 1.224525680E+00 1.221911549E+00 1.220112035E+00 1.218273511E+00
1.133324570E+01 1.225076871E+00 1.222659163E+00 1.221088232E+00 1.219480212E+00
1.149996187E+01 1.225831019E+00 1.223677366E+00 1.222366178E+00 1.221032000E+00
1.166670514E+01 1.226861006E+00 1.225029136E+00 1.224006021E+00 1.222965147E+00
1.183333839E+01 1.228235430E+00 1.226770260E+00 1.226060396E+00 1.225286334E+00
1.200000000E+01 1.230017714E+00 1.228932016E+00 1.228514362E+00 1.227994579E+00
1.216672606E+01 1.232255094E+00 1.231535803E+00 1.231357778E+00 1.231016566E+00
1.233324570E+01 1.234990302E+00 1.234568207E+00 1.234576785E+00 1.234354004E+00
1.249996187E+01 1.238189769E+00 1.237993354E+00 1.238123634E+00 1.237966501E+00
1.266670514E+01 1.241832960E+00 1.241779887E+00 1.241954987E+00 1.241835371E+00
1.283333839E+01 1.245848278E+00 1.245889491E+00 1.246083856E+00 1.245975110E+00
1.300000000E+01 1.250228028E+00 1.250277557E+00 1.250495843E+00 1.250390517E+00
