N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 315 1.500E-4 1.265174526E+00 1.325578526E+00
1.468000E+10 1.000E+17 315 1.500E-4 1.278246033E+00 1.325640390E+00
2.154000E+10 1.000E+17 315 1.500E-4 1.288386338E+00 1.325730783E+00
3.162000E+10 1.000E+17 315 1.500E-4 1.296336197E+00 1.325862641E+00
4.642000E+10 1.000E+17 315 1.500E-4 1.302720104E+00 1.326054451E+00
6.813000E+10 1.000E+17 315 1.500E-4 1.307997664E+00 1.326332386E+00
1.000000E+11 1.000E+17 315 1.500E-4 1.312475968E+00 1.326732826E+00
1.468000E+11 1.000E+17 315 1.500E-4 1.316359638E+00 1.327305151E+00
2.154000E+11 1.000E+17 315 1.500E-4 1.319810779E+00 1.328114121E+00
3.162000E+11 1.000E+17 315 1.500E-4 1.322993395E+00 1.329240468E+00
4.642000E+11 1.000E+17 315 1.500E-4 1.326089854E+00 1.330777923E+00
6.813000E+11 1.000E+17 315 1.500E-4 1.329292100E+00 1.332824404E+00
1.000000E+12 1.000E+17 315 1.500E-4 1.332777880E+00 1.335466369E+00
1.468000E+12 1.000E+17 315 1.500E-4 1.336682719E+00 1.338758563E+00
2.154000E+12 1.000E+17 315 1.500E-4 1.341078030E+00 1.342705847E+00
3.162000E+12 1.000E+17 315 1.500E-4 1.345973572E+00 1.347269074E+00
4.642000E+12 1.000E+17 315 1.500E-4 1.351309653E+00 1.352352194E+00
6.813000E+12 1.000E+17 315 1.500E-4 1.356957121E+00 1.357801927E+00
1.000000E+13 1.000E+17 315 1.500E-4 1.362882586E+00 1.363567335E+00
