N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 315 1.500E-4 1.234775894E+00 1.279191363E+00
1.468000E+10 1.000E+17 315 1.500E-4 1.254944508E+00 1.279745134E+00
2.154000E+10 1.000E+17 315 1.500E-4 1.261932405E+00 1.279511973E+00
3.162000E+10 1.000E+17 315 1.500E-4 1.269120622E+00 1.281318859E+00
4.642000E+10 1.000E+17 315 1.500E-4 1.273980003E+00 1.282429810E+00
6.813000E+10 1.000E+17 315 1.500E-4 1.279271804E+00 1.285131401E+00
1.000000E+11 1.000E+17 315 1.500E-4 1.283461205E+00 1.287400149E+00
1.468000E+11 1.000E+17 315 1.500E-4 1.287500703E+00 1.290128577E+00
2.154000E+11 1.000E+17 315 1.500E-4 1.291625014E+00 1.293347211E+00
3.162000E+11 1.000E+17 315 1.500E-4 1.296138110E+00 1.297279981E+00
4.642000E+11 1.000E+17 315 1.500E-4 1.300759262E+00 1.301264728E+00
6.813000E+11 1.000E+17 315 1.500E-4 1.304920272E+00 1.305153143E+00
1.000000E+12 1.000E+17 315 1.500E-4 1.308919566E+00 1.309034114E+00
1.468000E+12 1.000E+17 315 1.500E-4 1.312761312E+00 1.313056418E+00
2.154000E+12 1.000E+17 315 1.500E-4 1.317117684E+00 1.317424045E+00
3.162000E+12 1.000E+17 315 1.500E-4 1.321302409E+00 1.321573567E+00
4.642000E+12 1.000E+17 315 1.500E-4 1.325917938E+00 1.326159137E+00
6.813000E+12 1.000E+17 315 1.500E-4 1.320570019E+00 1.320798913E+00
1.000000E+13 1.000E+17 315 1.500E-4 1.323578359E+00 1.323810475E+00
