T nFsrh nFBsrh dnsrh nF nFB dn
290 1.150485949E+00 1.166754023E+0 -1.626807400E-02 1.150485949E+00 1.166754023E+0 -1.626807400E-02
295 1.154849657E+00 1.163759703E+0 -8.910046000E-03 1.154849657E+00 1.163759703E+0 -8.910046000E-03
300 1.157456983E+00 1.153972258E+0 3.484725000E-03 1.157456983E+00 1.153972258E+0 3.484725000E-03
305 1.142318152E+00 1.133459672E+0 8.858480000E-03 1.142318152E+00 1.133459672E+0 8.858480000E-03
310 1.117776069E+00 1.102068385E+0 1.570768400E-02 1.117776069E+00 1.102068385E+0 1.570768400E-02
315 1.102720421E+00 1.067416708E+0 3.530371300E-02 1.102720421E+00 1.067416708E+0 3.530371300E-02
320 1.081230800E+00 1.039296215E+0 4.193458500E-02 1.081230800E+00 1.039296215E+0 4.193458500E-02
325 1.015810286E+00 1.021185618E+0 -5.375332000E-03 1.015810286E+00 1.021185618E+0 -5.375332000E-03
330 1.014371435E+00 1.011023066E+0 3.348369000E-03 1.014371435E+00 1.011023066E+0 3.348369000E-03
335 1.013663320E+00 1.005685837E+0 7.977483000E-03 1.013663320E+00 1.005685837E+0 7.977483000E-03
340 1.015716516E+00 1.002948737E+0 1.276777900E-02 1.015716516E+00 1.002948737E+0 1.276777900E-02
