N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192412675E+00 1.192577324E+00 1.192062992E+00 1.188718169E+00 1.178123248E+00 1.149825868E+00 1.085420077E+00 1.012766612E+00 1.014025644E+00 1.017430848E+00 1.023730043E+00
1.600000000E+01 1.212336742E+00 1.214789539E+00 1.217335041E+00 1.219399919E+00 1.221713521E+00 1.223805324E+00 1.224775434E+00 1.225701283E+00 1.225545479E+00 1.223515720E+00 1.220008485E+00
1.700000000E+01 1.240029851E+00 1.242380022E+00 1.244814036E+00 1.246644666E+00 1.248549147E+00 1.249863590E+00 1.249519837E+00 1.248891751E+00 1.246827288E+00 1.242407603E+00 1.237673348E+00
1.549996187E+01 1.199475203E+00 1.201319905E+00 1.203323190E+00 1.205472320E+00 1.207226024E+00 1.207940342E+00 1.207143050E+00 1.202174508E+00 1.187910986E+00 1.155370450E+00 1.089437620E+00
1.649996187E+01 1.215225481E+00 1.218287835E+00 1.220881782E+00 1.223848319E+00 1.226459130E+00 1.227994236E+00 1.229475179E+00 1.230231230E+00 1.229296470E+00 1.228233374E+00 1.226169946E+00
1.674996808E+01 1.223722718E+00 1.226506438E+00 1.228771554E+00 1.231379923E+00 1.233578870E+00 1.234644315E+00 1.235652282E+00 1.235746543E+00 1.233997722E+00 1.231927728E+00 1.228740277E+00
1.624993176E+01 1.213780976E+00 1.216512823E+00 1.219409319E+00 1.221821422E+00 1.224513686E+00 1.226677217E+00 1.227849316E+00 1.228752677E+00 1.229027257E+00 1.227472639E+00 1.225632432E+00
1.574996808E+01 1.206578210E+00 1.208302041E+00 1.210600358E+00 1.212943251E+00 1.215126392E+00 1.216516207E+00 1.217762541E+00 1.217873868E+00 1.215429474E+00 1.209313799E+00 1.194345999E+00
1.524993176E+01 1.196086817E+00 1.197187572E+00 1.198731411E+00 1.199773984E+00 1.199423330E+00 1.195222599E+00 1.182603788E+00 1.150623234E+00 1.082670428E+00 1.009667023E+00 1.010664253E+00
