T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.190245973E+00 1.193959607E+00 1.197416522E+00 1.204505624E+00 1.210095391E+00 1.212072828E+00 1.214299967E+00 1.222983549E+00 1.239716876E+00
295 1.190234545E+00 1.195165388E+00 1.199405969E+00 1.206135914E+00 1.212567890E+00 1.215022247E+00 1.217210658E+00 1.225654039E+00 1.242656607E+00
300 1.189599524E+00 1.196567391E+00 1.201039197E+00 1.208366835E+00 1.215136608E+00 1.217948572E+00 1.219710223E+00 1.228103999E+00 1.244632642E+00
305 1.185781039E+00 1.197500252E+00 1.203274038E+00 1.210684233E+00 1.217352371E+00 1.220231673E+00 1.222495261E+00 1.230653075E+00 1.246462341E+00
310 1.173914523E+00 1.196838239E+00 1.204855753E+00 1.212928206E+00 1.219630247E+00 1.222588141E+00 1.224902626E+00 1.232721015E+00 1.248033207E+00
315 1.142691531E+00 1.191962092E+00 1.205285936E+00 1.214178734E+00 1.221410210E+00 1.224537219E+00 1.226172172E+00 1.233534129E+00 1.249053914E+00
320 1.073112135E+00 1.177702352E+00 1.203943051E+00 1.215096321E+00 1.222154824E+00 1.225232323E+00 1.227350437E+00 1.234123991E+00 1.248480217E+00
325 1.011764693E+00 1.142721161E+00 1.198075292E+00 1.214697337E+00 1.222557436E+00 1.225766413E+00 1.227568883E+00 1.233682725E+00 1.247364384E+00
330 1.013173894E+00 1.069739975E+00 1.182260433E+00 1.211585488E+00 1.222028374E+00 1.225342396E+00 1.225970542E+00 1.231298866E+00 1.245216370E+00
335 1.016678402E+00 1.008935557E+00 1.146906272E+00 1.204487226E+00 1.219318173E+00 1.223102268E+00 1.224247837E+00 1.228790515E+00 1.240478078E+00
340 1.023014432E+00 1.010029211E+00 1.076652979E+00 1.187971730E+00 1.215009808E+00 1.220295988E+00 1.221520658E+00 1.225080295E+00 1.235377818E+00
