T d154 d184 d214 d244
d 150 180 210 240
290 1.222546853E+00 1.220939810E+00 1.220291419E+00 1.219916379E+00
295 1.221074797E+00 1.220067987E+00 1.219612456E+00 1.219294134E+00
300 1.218555251E+00 1.217781154E+00 1.217636590E+00 1.217287469E+00
305 1.212283689E+00 1.211925148E+00 1.212091617E+00 1.212001315E+00
310 1.198127434E+00 1.198605300E+00 1.199456225E+00 1.199825852E+00
315 1.167800500E+00 1.171287516E+00 1.173362829E+00 1.174775987E+00
320 1.113778291E+00 1.120185428E+00 1.124818167E+00 1.127270720E+00
325 1.024549062E+00 1.035185628E+00 1.043514836E+00 1.048678426E+00
330 1.015214310E+00 1.014030097E+00 1.013272248E+00 1.012797079E+00
335 1.016751525E+00 1.015244029E+00 1.014252436E+00 1.013627997E+00
340 1.020259324E+00 1.018172010E+00 1.016752801E+00 1.015842325E+00
