T d154 d184 d214 d244
d 150 180 210 240
290 1.207281633E+00 1.207082991E+00 1.206582270E+00 1.206091066E+00
295 1.201773030E+00 1.202011861E+00 1.201808829E+00 1.200300993E+00
300 1.189612408E+00 1.190663477E+00 1.191098708E+00 1.190010156E+00
305 1.163904182E+00 1.166497728E+00 1.168229488E+00 1.168032436E+00
310 1.113715421E+00 1.119147058E+00 1.123343913E+00 1.124867569E+00
315 1.026514953E+00 1.036360245E+00 1.044588591E+00 1.048967680E+00
320 1.018291237E+00 1.016806630E+00 1.015828019E+00 1.015208756E+00
325 1.020362519E+00 1.018433763E+00 1.017134222E+00 1.016294308E+00
330 1.025179590E+00 1.022456599E+00 1.020541268E+00 1.019264568E+00
335 1.033714792E+00 1.029746296E+00 1.026793490E+00 1.024737556E+00
340 1.047068619E+00 1.041407120E+00 1.036926309E+00 1.033609774E+00
