N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.597040300E-02 4.558674600E-02 4.709151600E-02 4.809963700E-02
1.016672606E+01 4.798101700E-02 4.747276700E-02 4.894905400E-02 4.973193000E-02
1.033324570E+01 5.033376100E-02 4.959473100E-02 5.079674900E-02 5.139724000E-02
1.049996187E+01 5.293690000E-02 5.185534100E-02 5.268529500E-02 5.311562700E-02
1.066670514E+01 5.558309800E-02 5.406038400E-02 5.445624000E-02 5.456199000E-02
1.083333839E+01 5.800854900E-02 5.598208200E-02 5.592479700E-02 5.568883600E-02
1.100000000E+01 5.997396100E-02 5.743757600E-02 5.696144400E-02 5.641378700E-02
1.116672606E+01 6.133224100E-02 5.834813100E-02 5.753722600E-02 5.676514000E-02
1.133324570E+01 6.206007600E-02 5.875822300E-02 5.777063300E-02 5.692432700E-02
1.149996187E+01 6.225216200E-02 5.880738600E-02 5.783022500E-02 5.704871300E-02
1.166670514E+01 6.209058300E-02 5.872371700E-02 5.791493100E-02 5.731724200E-02
1.183333839E+01 6.180059700E-02 5.870181400E-02 5.819944800E-02 5.784625900E-02
1.200000000E+01 6.159901100E-02 5.890671900E-02 5.875538000E-02 5.866982500E-02
1.216672606E+01 6.164170700E-02 5.940757100E-02 5.957107900E-02 5.970331800E-02
1.233324570E+01 6.198493800E-02 6.016867500E-02 6.059571500E-02 6.088241700E-02
1.249996187E+01 6.257860700E-02 6.109017300E-02 6.165868400E-02 6.204374000E-02
1.266670514E+01 6.329768500E-02 6.200605400E-02 6.265155700E-02 6.303944300E-02
1.283333839E+01 6.399605800E-02 6.281397300E-02 6.347338400E-02 6.386807700E-02
1.300000000E+01 6.454810400E-02 6.340154400E-02 6.406679700E-02 6.444950800E-02
