N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.229652800E-02 5.280460700E-02 5.475198000E-02 5.613477300E-02
1.016672606E+01 5.408568200E-02 5.460779700E-02 5.658548300E-02 5.796656100E-02
1.033324570E+01 5.572688900E-02 5.612733400E-02 5.799387100E-02 5.934048500E-02
1.049996187E+01 5.725516200E-02 5.739302800E-02 5.901147100E-02 6.026515600E-02
1.066670514E+01 5.861532900E-02 5.835778600E-02 5.961092600E-02 6.040662500E-02
1.083333839E+01 5.969130800E-02 5.893354700E-02 5.974433100E-02 6.007068400E-02
1.100000000E+01 6.035927800E-02 5.904751900E-02 5.940018000E-02 5.930152600E-02
1.116672606E+01 6.054385100E-02 5.869521400E-02 5.864717800E-02 5.823501000E-02
1.133324570E+01 6.025591400E-02 5.796652500E-02 5.764228300E-02 5.706383300E-02
1.149996187E+01 5.960105100E-02 5.703466400E-02 5.659833400E-02 5.599672800E-02
1.166670514E+01 5.875858500E-02 5.611435800E-02 5.572968500E-02 5.527204200E-02
1.183333839E+01 5.793998000E-02 5.540867900E-02 5.520162300E-02 5.492228400E-02
1.200000000E+01 5.734081000E-02 5.506423900E-02 5.510028400E-02 5.501877400E-02
1.216672606E+01 5.709948900E-02 5.514575800E-02 5.542706600E-02 5.551767100E-02
1.233324570E+01 5.727169300E-02 5.563297300E-02 5.611365000E-02 5.632639900E-02
1.249996187E+01 5.782597400E-02 5.643875200E-02 5.705146500E-02 5.733485700E-02
1.266670514E+01 5.866308200E-02 5.744234200E-02 5.812389100E-02 5.841408900E-02
1.283333839E+01 5.965277900E-02 5.852065400E-02 5.921531700E-02 5.948431100E-02
1.300000000E+01 6.066788100E-02 5.955027700E-02 6.024742500E-02 6.054903300E-02
