T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.196041602E+00 1.214819727E+00 1.227038823E+00 1.238512390E+00 1.250559413E+00 1.263828743E+00 1.279492314E+00 1.297770256E+00 1.319061412E+00
295 1.183038731E+00 1.211705221E+00 1.227261679E+00 1.239428628E+00 1.251594004E+00 1.264515113E+00 1.279918108E+00 1.297833027E+00 1.318507441E+00
300 1.154466608E+00 1.204661967E+00 1.226535402E+00 1.240614368E+00 1.253202853E+00 1.266124249E+00 1.281375474E+00 1.298929613E+00 1.318962077E+00
305 1.097359560E+00 1.188283071E+00 1.223350416E+00 1.241355576E+00 1.255133931E+00 1.268477864E+00 1.283701333E+00 1.300903384E+00 1.320446919E+00
310 1.016911237E+00 1.153947124E+00 1.214622218E+00 1.240625645E+00 1.257058266E+00 1.271091716E+00 1.285533278E+00 1.303562954E+00 1.322906555E+00
315 1.017347900E+00 1.088090628E+00 1.195189415E+00 1.236600788E+00 1.257848721E+00 1.273680560E+00 1.288629846E+00 1.306840813E+00 1.326116718E+00
320 1.019981215E+00 1.014029323E+00 1.156715938E+00 1.226334158E+00 1.256632438E+00 1.275638855E+00 1.291752768E+00 1.310470350E+00 1.329897140E+00
325 1.025479807E+00 1.014522602E+00 1.088477303E+00 1.204581728E+00 1.251788269E+00 1.276270478E+00 1.294410038E+00 1.314104881E+00 1.333876378E+00
330 1.034761568E+00 1.016673084E+00 1.011759993E+00 1.164000615E+00 1.240292742E+00 1.274648221E+00 1.296272757E+00 1.317337627E+00 1.337842026E+00
335 1.048776675E+00 1.020989781E+00 1.012129158E+00 1.095272986E+00 1.217554997E+00 1.269083060E+00 1.296616884E+00 1.320076592E+00 1.341810673E+00
340 1.068243992E+00 1.028151168E+00 1.013733371E+00 1.009864959E+00 1.176875396E+00 1.256837698E+00 1.294408203E+00 1.321661403E+00 1.345205926E+00
