N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.188355980E+00 1.171033964E+00 1.133660594E+00 1.061530183E+00 1.013690890E+00 1.014718982E+00 1.017787993E+00 1.023620978E+00 1.033140915E+00 1.047317563E+00 1.066892727E+00
1.600000000E+01 1.244105232E+00 1.245766561E+00 1.247737934E+00 1.249124628E+00 1.250371550E+00 1.250216563E+00 1.247198939E+00 1.239340548E+00 1.221636499E+00 1.191405358E+00 1.140149160E+00
1.700000000E+01 1.309357785E+00 1.309277440E+00 1.310268025E+00 1.312268745E+00 1.315237695E+00 1.318931972E+00 1.322923863E+00 1.327218210E+00 1.331033747E+00 1.334353560E+00 1.336769879E+00
1.549996187E+01 1.220637152E+00 1.220981127E+00 1.219780998E+00 1.214724534E+00 1.202295648E+00 1.175935048E+00 1.126298563E+00 1.042688066E+00 1.009603571E+00 1.010349996E+00 1.012231818E+00
1.649996187E+01 1.271787130E+00 1.272888076E+00 1.274895746E+00 1.277350040E+00 1.280247924E+00 1.283233762E+00 1.285950790E+00 1.287933644E+00 1.288741625E+00 1.287339637E+00 1.282656457E+00
1.674996808E+01 1.288907048E+00 1.289514052E+00 1.291102184E+00 1.293542734E+00 1.296568933E+00 1.300003656E+00 1.303585377E+00 1.306902302E+00 1.309813901E+00 1.311512021E+00 1.311572019E+00
1.624993176E+01 1.257124402E+00 1.258507405E+00 1.260522619E+00 1.262978439E+00 1.265544759E+00 1.267488806E+00 1.268586080E+00 1.267756778E+00 1.263955245E+00 1.255055673E+00 1.237828949E+00
1.574996808E+01 1.231415328E+00 1.232944225E+00 1.234152164E+00 1.234392446E+00 1.232343451E+00 1.225756478E+00 1.211066680E+00 1.182056890E+00 1.130281310E+00 1.047310459E+00 1.008065690E+00
1.524993176E+01 1.208200190E+00 1.204484876E+00 1.194788976E+00 1.172657178E+00 1.127944240E+00 1.047664005E+00 1.011454905E+00 1.012398727E+00 1.014894370E+00 1.019466569E+00 1.026807843E+00
