T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.238640390E+00 1.211898815E+00 2.674157500E-02 1.235361738E+00 1.208851540E+00 2.651019800E-02 3.278652000E-03 3.047275000E-03
295 1.239548240E+00 1.212999668E+00 2.654857200E-02 1.236626671E+00 1.210171752E+00 2.645491900E-02 2.921569000E-03 2.827916000E-03
300 1.240735471E+00 1.215115740E+00 2.561973100E-02 1.238046587E+00 1.212345944E+00 2.570064300E-02 2.688884000E-03 2.769796000E-03
305 1.241494889E+00 1.217484957E+00 2.400993200E-02 1.238919994E+00 1.214688534E+00 2.423146000E-02 2.574895000E-03 2.796423000E-03
310 1.240813258E+00 1.219968549E+00 2.084470900E-02 1.238249218E+00 1.217048894E+00 2.120032400E-02 2.564040000E-03 2.919655000E-03
315 1.236891320E+00 1.221967391E+00 1.492392900E-02 1.234274533E+00 1.218860183E+00 1.541435000E-02 2.616787000E-03 3.107208000E-03
320 1.226826394E+00 1.223989363E+00 2.837031000E-03 1.224176267E+00 1.220548712E+00 3.627555000E-03 2.650127000E-03 3.440651000E-03
325 1.205440984E+00 1.225117831E+00 -1.967684700E-02 1.202929127E+00 1.221248517E+00 -1.831939000E-02 2.511857000E-03 3.869314000E-03
330 1.165471064E+00 1.224272341E+00 -5.880127700E-02 1.163543971E+00 1.219946700E+00 -5.640272900E-02 1.927093000E-03 4.325641000E-03
335 1.097612701E+00 1.220352580E+00 -1.227398790E-01 1.097069686E+00 1.215566974E+00 -1.184972880E-01 5.430150000E-04 4.785606000E-03
340 1.009875440E+00 1.212425460E+00 -2.025500200E-01 1.008744314E+00 1.207299030E+00 -1.985547160E-01 1.131126000E-03 5.126430000E-03
