N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 330 1.500E-4 1.012072556E+00 1.013067360E+00
1.468000E+10 1.000E+15 330 1.500E-4 1.012368397E+00 1.013051872E+00
2.154000E+10 1.000E+15 330 1.500E-4 1.012558627E+00 1.013032442E+00
3.162000E+10 1.000E+15 330 1.500E-4 1.012684071E+00 1.013009138E+00
4.642000E+10 1.000E+15 330 1.500E-4 1.012747533E+00 1.012972264E+00
6.813000E+10 1.000E+15 330 1.500E-4 1.012769618E+00 1.012923346E+00
1.000000E+11 1.000E+15 330 1.500E-4 1.012742064E+00 1.012848491E+00
1.468000E+11 1.000E+15 330 1.500E-4 1.012683525E+00 1.012756314E+00
2.154000E+11 1.000E+15 330 1.500E-4 1.012581885E+00 1.012627353E+00
3.162000E+11 1.000E+15 330 1.500E-4 1.012427902E+00 1.012467989E+00
4.642000E+11 1.000E+15 330 1.500E-4 1.012273910E+00 1.012297683E+00
6.813000E+11 1.000E+15 330 1.500E-4 1.012182488E+00 1.012199412E+00
1.000000E+12 1.000E+15 330 1.500E-4 1.012680506E+00 1.012694759E+00
1.468000E+12 1.000E+15 330 1.500E-4 1.013543701E+00 1.013553432E+00
2.154000E+12 1.000E+15 330 1.500E-4 1.014310386E+00 1.014368400E+00
3.162000E+12 1.000E+15 330 1.500E-4 1.015773615E+00 1.015781175E+00
4.642000E+12 1.000E+15 330 1.500E-4 1.017411243E+00 1.017730020E+00
6.813000E+12 1.000E+15 330 1.500E-4 1.020586196E+00 1.020245926E+00
1.000000E+13 1.000E+15 330 1.500E-4 1.025718126E+00 1.025889427E+00
