Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.083155865E+00 1.170808137E+0 -8.765227200E-02 1.083155865E+00 1.170808137E+0 -8.765227200E-02
1.468000E+10 1.083502926E+00 1.094066856E+0 -1.056393000E-02 1.083502926E+00 1.094066856E+0 -1.056393000E-02
2.154000E+10 1.083869512E+00 1.051587452E+0 3.228206000E-02 1.083869512E+00 1.051587452E+0 3.228206000E-02
3.162000E+10 1.084401025E+00 1.028164727E+0 5.623629800E-02 1.084401025E+00 1.028164727E+0 5.623629800E-02
4.642000E+10 1.085082030E+00 1.015327589E+0 6.975444100E-02 1.085082030E+00 1.015327589E+0 6.975444100E-02
6.813000E+10 1.085849861E+00 1.008322219E+0 7.752764200E-02 1.085849861E+00 1.008322219E+0 7.752764200E-02
1.000000E+11 1.087397182E+00 1.004507036E+0 8.289014600E-02 1.087397182E+00 1.004507036E+0 8.289014600E-02
1.468000E+11 1.088025620E+00 1.002434701E+0 8.559091900E-02 1.088025620E+00 1.002434701E+0 8.559091900E-02
2.154000E+11 1.088347306E+00 1.001313393E+0 8.703391300E-02 1.088347306E+00 1.001313393E+0 8.703391300E-02
3.162000E+11 1.088780043E+00 1.000706537E+0 8.807350600E-02 1.088780043E+00 1.000706537E+0 8.807350600E-02
4.642000E+11 1.091037619E+00 1.000379295E+0 9.065832400E-02 1.091037619E+00 1.000379295E+0 9.065832400E-02
6.813000E+11 1.098712248E+00 1.000203319E+0 9.850892900E-02 1.098712248E+00 1.000203319E+0 9.850892900E-02
1.000000E+12 1.107382547E+00 1.000108779E+0 1.072737680E-01 1.107382547E+00 1.000108779E+0 1.072737680E-01
1.468000E+12 1.113122599E+00 1.000058083E+0 1.130645160E-01 1.113122599E+00 1.000058083E+0 1.130645160E-01
2.154000E+12 1.114157560E+00 1.000030986E+0 1.141265740E-01 1.114157560E+00 1.000030986E+0 1.141265740E-01
3.162000E+12 1.120509952E+00 1.000016491E+0 1.204934610E-01 1.120509952E+00 1.000016491E+0 1.204934610E-01
4.642000E+12 1.129639293E+00 1.000008762E+0 1.296305310E-01 1.129639293E+00 1.000008762E+0 1.296305310E-01
6.813000E+12 1.132298050E+00 1.000004650E+0 1.322934000E-01 1.132298050E+00 1.000004650E+0 1.322934000E-01
1.000000E+13 1.132795922E+00 1.000002464E+0 1.327934580E-01 1.132795922E+00 1.000002464E+0 1.327934580E-01
