Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.186529101E+00 1.217077011E+0 -3.054791000E-02 1.186529101E+00 1.217077011E+0 -3.054791000E-02
1.468000E+10 1.186563856E+00 1.119603963E+0 6.695989300E-02 1.186563856E+00 1.119603963E+0 6.695989300E-02
2.154000E+10 1.186614473E+00 1.065608511E+0 1.210059620E-01 1.186614473E+00 1.065608511E+0 1.210059620E-01
3.162000E+10 1.186688121E+00 1.035824313E+0 1.508638080E-01 1.186688121E+00 1.035824313E+0 1.508638080E-01
4.642000E+10 1.186794511E+00 1.019497346E+0 1.672971650E-01 1.186794511E+00 1.019497346E+0 1.672971650E-01
6.813000E+10 1.186948430E+00 1.010586589E+0 1.763618410E-01 1.186948430E+00 1.010586589E+0 1.763618410E-01
1.000000E+11 1.187167866E+00 1.005733447E+0 1.814344190E-01 1.187167866E+00 1.005733447E+0 1.814344190E-01
1.468000E+11 1.187477761E+00 1.003097238E+0 1.843805230E-01 1.187477761E+00 1.003097238E+0 1.843805230E-01
2.154000E+11 1.187906888E+00 1.001670805E+0 1.862360830E-01 1.187906888E+00 1.001670805E+0 1.862360830E-01
3.162000E+11 1.188488826E+00 1.000898808E+0 1.875900180E-01 1.188488826E+00 1.000898808E+0 1.875900180E-01
4.642000E+11 1.189254380E+00 1.000482513E+0 1.887718670E-01 1.189254380E+00 1.000482513E+0 1.887718670E-01
6.813000E+11 1.190221455E+00 1.000258649E+0 1.899628060E-01 1.190221455E+00 1.000258649E+0 1.899628060E-01
1.000000E+12 1.191386536E+00 1.000138382E+0 1.912481540E-01 1.191386536E+00 1.000138382E+0 1.912481540E-01
1.468000E+12 1.194827700E+00 1.000073889E+0 1.947538110E-01 1.194827700E+00 1.000073889E+0 1.947538110E-01
2.154000E+12 1.198131006E+00 1.000039418E+0 1.980915880E-01 1.198131006E+00 1.000039418E+0 1.980915880E-01
3.162000E+12 1.199134650E+00 1.000020979E+0 1.991136710E-01 1.199134650E+00 1.000020979E+0 1.991136710E-01
4.642000E+12 1.203730873E+00 1.000011147E+0 2.037197260E-01 1.203730873E+00 1.000011147E+0 2.037197260E-01
6.813000E+12 1.206414199E+00 1.000005916E+0 2.064082830E-01 1.206414199E+00 1.000005916E+0 2.064082830E-01
1.000000E+13 1.207514355E+00 1.000003135E+0 2.075112200E-01 1.207514355E+00 1.000003135E+0 2.075112200E-01
