Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.128516439E+00 1.069201891E+0 5.931454800E-02 1.128516439E+00 1.069201891E+0 5.931454800E-02
1.468000E+10 1.128568302E+00 1.066839366E+0 6.172893600E-02 1.128568302E+00 1.066839366E+0 6.172893600E-02
2.154000E+10 1.128644144E+00 1.064559440E+0 6.408470400E-02 1.128644144E+00 1.064559440E+0 6.408470400E-02
3.162000E+10 1.128754999E+00 1.062353951E+0 6.640104800E-02 1.128754999E+00 1.062353951E+0 6.640104800E-02
4.642000E+10 1.128916600E+00 1.060222738E+0 6.869386200E-02 1.128916600E+00 1.060222738E+0 6.869386200E-02
6.813000E+10 1.129151528E+00 1.058165026E+0 7.098650200E-02 1.129151528E+00 1.058165026E+0 7.098650200E-02
1.000000E+11 1.129491632E+00 1.056176658E+0 7.331497400E-02 1.129491632E+00 1.056176658E+0 7.331497400E-02
1.468000E+11 1.129985318E+00 1.054254942E+0 7.573037600E-02 1.129985318E+00 1.054254942E+0 7.573037600E-02
2.154000E+11 1.130682695E+00 1.052400673E+0 7.828202200E-02 1.130682695E+00 1.052400673E+0 7.828202200E-02
3.162000E+11 1.134331303E+00 1.050607186E+0 8.372411700E-02 1.134331303E+00 1.050607186E+0 8.372411700E-02
4.642000E+11 1.138519265E+00 1.048874327E+0 8.964493800E-02 1.138519265E+00 1.048874327E+0 8.964493800E-02
6.813000E+11 1.146763579E+00 1.047201442E+0 9.956213700E-02 1.146763579E+00 1.047201442E+0 9.956213700E-02
1.000000E+12 1.148272473E+00 1.045585129E+0 1.026873440E-01 1.148272473E+00 1.045585129E+0 1.026873440E-01
1.468000E+12 1.153003448E+00 1.044023181E+0 1.089802670E-01 1.153003448E+00 1.044023181E+0 1.089802670E-01
2.154000E+12 1.159534227E+00 1.042516225E+0 1.170180020E-01 1.159534227E+00 1.042516225E+0 1.170180020E-01
3.162000E+12 1.168060614E+00 1.041058826E+0 1.270017880E-01 1.168060614E+00 1.041058826E+0 1.270017880E-01
4.642000E+12 1.171123542E+00 1.039650845E+0 1.314726970E-01 1.171123542E+00 1.039650845E+0 1.314726970E-01
6.813000E+12 1.176167163E+00 1.038291732E+0 1.378754310E-01 1.176167163E+00 1.038291732E+0 1.378754310E-01
1.000000E+13 1.181246461E+00 1.036978711E+0 1.442677500E-01 1.181246461E+00 1.036978711E+0 1.442677500E-01
