Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.007929669E+00 1.163193944E+0 -1.552642750E-01 1.007929669E+00 1.163193944E+0 -1.552642750E-01
1.468000E+10 1.007955384E+00 1.089875265E+0 -8.191988100E-02 1.007955384E+00 1.089875265E+0 -8.191988100E-02
2.154000E+10 1.007862082E+00 1.049289213E+0 -4.142713100E-02 1.007862082E+00 1.049289213E+0 -4.142713100E-02
3.162000E+10 1.007890575E+00 1.026910117E+0 -1.901954200E-02 1.007890575E+00 1.026910117E+0 -1.901954200E-02
4.642000E+10 1.007935876E+00 1.014644854E+0 -6.708978000E-03 1.007935876E+00 1.014644854E+0 -6.708978000E-03
6.813000E+10 1.007993220E+00 1.007951535E+0 4.168500000E-05 1.007993220E+00 1.007951535E+0 4.168500000E-05
1.000000E+11 1.008175815E+00 1.004306289E+0 3.869526000E-03 1.008175815E+00 1.004306289E+0 3.869526000E-03
1.468000E+11 1.008348817E+00 1.002326258E+0 6.022559000E-03 1.008348817E+00 1.002326258E+0 6.022559000E-03
2.154000E+11 1.008171395E+00 1.001254894E+0 6.916501000E-03 1.008171395E+00 1.001254894E+0 6.916501000E-03
3.162000E+11 1.009179361E+00 1.000675068E+0 8.504293000E-03 1.009179361E+00 1.000675068E+0 8.504293000E-03
4.642000E+11 1.008808270E+00 1.000362401E+0 8.445869000E-03 1.008808270E+00 1.000362401E+0 8.445869000E-03
6.813000E+11 1.009184244E+00 1.000194263E+0 8.989981000E-03 1.009184244E+00 1.000194263E+0 8.989981000E-03
1.000000E+12 1.019116917E+00 1.000103934E+0 1.901298300E-02 1.019116917E+00 1.000103934E+0 1.901298300E-02
1.468000E+12 1.040722711E+00 1.000055496E+0 4.066721500E-02 1.040722711E+00 1.000055496E+0 4.066721500E-02
2.154000E+12 1.055697025E+00 1.000029606E+0 5.566741900E-02 1.055697025E+00 1.000029606E+0 5.566741900E-02
3.162000E+12 1.067375215E+00 1.000015756E+0 6.735945900E-02 1.067375215E+00 1.000015756E+0 6.735945900E-02
4.642000E+12 1.075180183E+00 1.000008372E+0 7.517181100E-02 1.075180183E+00 1.000008372E+0 7.517181100E-02
6.813000E+12 1.081230800E+00 1.000004443E+0 8.122635700E-02 1.081230800E+00 1.000004443E+0 8.122635700E-02
1.000000E+13 1.084522753E+00 1.000002355E+0 8.452039800E-02 1.084522753E+00 1.000002355E+0 8.452039800E-02
