Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.166176702E+00 1.197165262E+0 -3.098856000E-02 1.166176702E+00 1.197165262E+0 -3.098856000E-02
1.468000E+10 1.166620526E+00 1.108606413E+0 5.801411300E-02 1.166620526E+00 1.108606413E+0 5.801411300E-02
2.154000E+10 1.167267193E+00 1.059568127E+0 1.076990660E-01 1.167267193E+00 1.059568127E+0 1.076990660E-01
3.162000E+10 1.168205957E+00 1.032523867E+0 1.356820900E-01 1.168205957E+00 1.032523867E+0 1.356820900E-01
4.642000E+10 1.169561879E+00 1.017700456E+0 1.518614230E-01 1.169561879E+00 1.017700456E+0 1.518614230E-01
6.813000E+10 1.171279939E+00 1.009610744E+0 1.616691950E-01 1.171279939E+00 1.009610744E+0 1.616691950E-01
1.000000E+11 1.172360177E+00 1.005204903E+0 1.671552740E-01 1.172360177E+00 1.005204903E+0 1.671552740E-01
1.468000E+11 1.173856127E+00 1.002811702E+0 1.710444250E-01 1.173856127E+00 1.002811702E+0 1.710444250E-01
2.154000E+11 1.175876500E+00 1.001516769E+0 1.743597310E-01 1.175876500E+00 1.001516769E+0 1.743597310E-01
3.162000E+11 1.178514303E+00 1.000815943E+0 1.776983600E-01 1.178514303E+00 1.000815943E+0 1.776983600E-01
4.642000E+11 1.179356193E+00 1.000438028E+0 1.789181650E-01 1.179356193E+00 1.000438028E+0 1.789181650E-01
6.813000E+11 1.180415942E+00 1.000234803E+0 1.801811390E-01 1.180415942E+00 1.000234803E+0 1.801811390E-01
1.000000E+12 1.181968029E+00 1.000125623E+0 1.818424060E-01 1.181968029E+00 1.000125623E+0 1.818424060E-01
1.468000E+12 1.185492827E+00 1.000067077E+0 1.854257500E-01 1.185492827E+00 1.000067077E+0 1.854257500E-01
2.154000E+12 1.187872388E+00 1.000035784E+0 1.878366040E-01 1.187872388E+00 1.000035784E+0 1.878366040E-01
3.162000E+12 1.191001982E+00 1.000019045E+0 1.909829370E-01 1.191001982E+00 1.000019045E+0 1.909829370E-01
4.642000E+12 1.195692063E+00 1.000010119E+0 1.956819440E-01 1.195692063E+00 1.000010119E+0 1.956819440E-01
6.813000E+12 1.196904575E+00 1.000005371E+0 1.968992040E-01 1.196904575E+00 1.000005371E+0 1.968992040E-01
1.000000E+13 1.198332524E+00 1.000002846E+0 1.983296780E-01 1.198332524E+00 1.000002846E+0 1.983296780E-01
