T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.247031131E+00 1.214394646E+00 3.263648500E-02 1.246237052E+00 1.213930267E+00 3.230678500E-02 7.940790000E-04 4.643790000E-04
295 1.248445071E+00 1.051514679E+00 1.969303920E-01 1.247740937E+00 1.050819871E+00 1.969210660E-01 7.041340000E-04 6.948080000E-04
300 1.250308123E+00 1.219036140E+00 3.127198300E-02 1.249665482E+00 1.218560791E+00 3.110469100E-02 6.426410000E-04 4.753490000E-04
305 1.251780650E+00 1.064933513E+00 1.868471370E-01 1.251169998E+00 1.064097798E+00 1.870722000E-01 6.106520000E-04 8.357150000E-04
310 1.253402401E+00 1.223418323E+00 2.998407800E-02 1.252794200E+00 1.222895270E+00 2.989893000E-02 6.082010000E-04 5.230530000E-04
315 1.254080590E+00 1.079936915E+00 1.741436750E-01 1.253448923E+00 1.078949581E+00 1.744993420E-01 6.316670000E-04 9.873340000E-04
320 1.252673649E+00 1.226706073E+00 2.596757600E-02 1.252000309E+00 1.226051350E+00 2.594895900E-02 6.733400000E-04 6.547230000E-04
325 1.247752112E+00 1.091987750E+00 1.557643620E-01 1.247031542E+00 1.090920359E+00 1.561111830E-01 7.205700000E-04 1.067391000E-03
330 1.235208534E+00 1.227838739E+00 7.369795000E-03 1.234463724E+00 1.226951000E+00 7.512724000E-03 7.448100000E-04 8.877390000E-04
335 1.213592435E+00 1.091833891E+00 1.217585440E-01 1.212888091E+00 1.090872320E+00 1.220157710E-01 7.043440000E-04 9.615710000E-04
340 1.175495185E+00 1.223072744E+00 -4.757755900E-02 1.174967684E+00 1.221914887E+00 -4.694720300E-02 5.275010000E-04 1.157857000E-03
