N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.315164100E-02 1.061622600E-02 9.817980000E-03 8.304476000E-03
1.016672606E+01 1.319866700E-02 1.069497300E-02 9.890458000E-03 8.477499000E-03
1.033324570E+01 1.326709700E-02 1.080912400E-02 1.006226300E-02 8.725855000E-03
1.049996187E+01 1.336626100E-02 1.097362800E-02 1.031118100E-02 9.078814000E-03
1.066670514E+01 1.350910600E-02 1.120869100E-02 1.066953300E-02 9.573137000E-03
1.083333839E+01 1.371315600E-02 1.154057200E-02 1.111164900E-02 1.025131700E-02
1.100000000E+01 1.400103300E-02 1.200106800E-02 1.179414700E-02 1.115512600E-02
1.116672606E+01 1.440010800E-02 1.262458100E-02 1.269826500E-02 1.231251500E-02
1.133324570E+01 1.493977500E-02 1.344060900E-02 1.384332400E-02 1.371758300E-02
1.149996187E+01 1.564480800E-02 1.446036300E-02 1.519566100E-02 1.530991900E-02
1.166670514E+01 1.652379800E-02 1.565959200E-02 1.669729000E-02 1.696838300E-02
1.183333839E+01 1.755433300E-02 1.696577700E-02 1.819404500E-02 1.853520800E-02
1.200000000E+01 1.867230000E-02 1.826333000E-02 1.956459700E-02 1.986728300E-02
1.216672606E+01 1.977678600E-02 1.942404900E-02 2.068952900E-02 2.088286400E-02
1.233324570E+01 2.075598700E-02 2.034880200E-02 2.151027500E-02 2.157177300E-02
1.249996187E+01 2.152204700E-02 2.099270900E-02 2.202880700E-02 2.197183000E-02
1.266670514E+01 2.203199800E-02 2.136079100E-02 2.228386400E-02 2.213893000E-02
1.283333839E+01 2.228538300E-02 2.148798600E-02 2.232732500E-02 2.212792700E-02
1.300000000E+01 2.230985600E-02 2.142086000E-02 2.220907000E-02 2.198277200E-02
