Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.768628E-1 2.303080E+1 4.086350E-1 7.477550E+1 3.780875E-1 2.336260E+1 4.086190E-1 7.560980E+1 3.2391973E-01 1.4202186E+00 -3.9156280E-03 1.1034284E+00
1.468000E+10 3.758103E-1 2.273260E+1 4.065540E-1 7.439270E+1 3.775694E-1 2.318520E+1 4.067420E-1 7.548550E+1 4.6590110E-01 1.9521074E+00 4.6220946E-02 1.4476953E+00
2.154000E+10 3.743012E-1 2.234200E+1 4.035420E-1 7.395720E+1 3.768177E-1 2.294420E+1 4.042080E-1 7.531940E+1 6.6782956E-01 2.6246284E+00 1.6476665E-01 1.8085646E+00
3.162000E+10 3.721595E-1 2.184820E+1 3.992070E-1 7.352860E+1 3.757331E-1 2.262530E+1 4.008700E-1 7.510710E+1 9.5110066E-01 3.4346506E+00 4.1484771E-01 2.1016655E+00
4.642000E+10 3.691637E-1 2.124470E+1 3.931270E-1 7.319260E+1 3.741799E-1 2.221570E+1 3.964580E-1 7.487750E+1 1.3405851E+00 4.3707828E+00 8.4018988E-01 2.2502087E+00
6.813000E+10 3.650557E-1 2.053200E+1 3.852920E-1 7.298800E+1 3.719797E-1 2.170590E+1 3.910750E-1 7.460490E+1 1.8613919E+00 5.4082070E+00 1.4787445E+00 2.1672839E+00
1.000000E+11 3.595700E-1 1.971840E+1 3.761680E-1 7.289130E+1 3.689097E-1 2.109200E+1 3.845940E-1 7.433010E+1 2.5317036E+00 6.5124218E+00 2.1908818E+00 1.9356896E+00
1.468000E+11 3.524896E-1 1.881630E+1 3.665680E-1 7.281180E+1 3.647138E-1 2.037500E+1 3.773030E-1 7.403260E+1 3.3517240E+00 7.6500613E+00 2.8451934E+00 1.6490033E+00
2.154000E+11 3.437174E-1 1.784420E+1 3.571680E-1 7.267610E+1 3.591333E-1 1.956160E+1 3.694520E-1 7.371570E+1 4.2925287E+00 8.7794454E+00 3.3249245E+00 1.4102830E+00
3.162000E+11 3.333325E-1 1.682640E+1 3.483180E-1 7.246160E+1 3.519639E-1 1.866390E+1 3.612790E-1 7.338880E+1 5.2935543E+00 9.8452092E+00 3.5875321E+00 1.2634080E+00
4.642000E+11 3.215775E-1 1.578750E+1 3.401090E-1 7.217360E+1 3.431251E-1 1.769960E+1 3.530950E-1 7.304480E+1 6.2798087E+00 1.0803069E+01 3.6777638E+00 1.1926927E+00
6.813000E+11 3.087586E-1 1.474680E+1 3.323760E-1 7.184870E+1 3.327080E-1 1.669140E+1 3.451350E-1 7.267930E+1 7.1983241E+00 1.1650311E+01 3.6968143E+00 1.1428288E+00
1.000000E+12 2.951081E-1 1.371330E+1 3.250180E-1 7.148620E+1 3.209564E-1 1.566270E+1 3.375170E-1 7.229280E+1 8.0535238E+00 1.2446130E+01 3.7032209E+00 1.1157404E+00
1.468000E+12 2.807057E-1 1.268530E+1 3.178610E-1 7.108570E+1 3.081647E-1 1.463160E+1 3.302490E-1 7.188480E+1 8.9104949E+00 1.3302031E+01 3.7511090E+00 1.1116397E+00
2.154000E+12 2.655132E-1 1.165650E+1 3.107050E-1 7.064820E+1 2.945481E-1 1.360590E+1 3.231060E-1 7.148190E+1 9.8574392E+00 1.4327608E+01 3.8380593E+00 1.1663092E+00
3.162000E+12 2.494839E-1 1.062310E+1 3.033270E-1 7.018890E+1 2.801741E-1 1.258380E+1 3.160680E-1 7.105120E+1 1.0953975E+01 1.5581144E+01 4.0310946E+00 1.2136319E+00
4.642000E+12 2.326619E-1 9.588800E+0 2.957380E-1 6.967870E+1 2.650014E-1 1.155920E+1 3.090100E-1 7.057920E+1 1.2203520E+01 1.7046162E+01 4.2950066E+00 1.2758716E+00
6.813000E+12 2.152147E-1 8.564000E+0 2.878950E-1 6.910960E+1 2.489881E-1 1.052920E+1 3.017220E-1 7.007750E+1 1.3564263E+01 1.8664286E+01 4.5826953E+00 1.3811851E+00
1.000000E+13 1.974073E-1 7.563300E+0 2.797620E-1 6.847480E+1 2.321844E-1 9.497800E+0 2.941490E-1 6.953270E+1 1.4978224E+01 2.0367875E+01 4.8910586E+00 1.5214424E+00
1.468000E+13 1.795556E-1 6.602400E+0 2.712330E-1 6.778450E+1 2.147622E-1 8.475700E+0 2.862970E-1 6.892360E+1 1.6393295E+01 2.2102009E+01 5.2616688E+00 1.6526995E+00
2.154000E+13 1.619893E-1 5.695500E+0 2.623310E-1 6.701400E+1 1.969878E-1 7.477700E+0 2.781330E-1 6.824100E+1 1.7766836E+01 2.3833532E+01 5.6814546E+00 1.7980393E+00
3.162000E+13 1.450130E-1 4.854300E+0 2.530240E-1 6.614930E+1 1.791768E-1 6.519300E+0 2.696200E-1 6.747430E+1 1.9067089E+01 2.5539552E+01 6.1553297E+00 1.9637106E+00
4.642000E+13 1.288981E-1 4.087100E+0 2.432560E-1 6.517440E+1 1.616572E-1 5.615000E+0 2.606810E-1 6.662170E+1 2.0264547E+01 2.7211042E+01 6.6844151E+00 2.1724153E+00
6.813000E+13 1.138597E-1 3.398600E+0 2.329360E-1 6.407030E+1 1.447328E-1 4.776600E+0 2.513020E-1 6.566370E+1 2.1331101E+01 2.8848972E+01 7.3083382E+00 2.4266071E+00
1.000000E+14 1.000526E-1 2.789600E+0 2.219440E-1 6.281140E+1 1.286735E-1 4.012800E+0 2.414540E-1 6.457870E+1 2.2243041E+01 3.0482456E+01 8.0802140E+00 2.7366608E+00
