Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.765693E-1 2.495020E+1 4.340970E-1 7.631530E+1 3.778990E-1 2.529540E+1 4.338470E-1 7.714330E+1 3.5186650E-01 1.3646750E+00 -5.7624001E-02 1.0733272E+00
1.468000E+10 3.754617E-1 2.465380E+1 4.322400E-1 7.595610E+1 3.773765E-1 2.512660E+1 4.320980E-1 7.704510E+1 5.0739778E-01 1.8816712E+00 -3.2862915E-02 1.4134578E+00
2.154000E+10 3.738735E-1 2.426300E+1 4.294970E-1 7.554900E+1 3.766184E-1 2.489610E+1 4.297150E-1 7.691650E+1 7.2882791E-01 2.5429686E+00 5.0731299E-02 1.7779020E+00
3.162000E+10 3.716198E-1 2.376440E+1 4.254320E-1 7.515640E+1 3.755239E-1 2.458920E+1 4.264530E-1 7.677220E+1 1.0396409E+00 3.3543182E+00 2.3941677E-01 2.1046681E+00
4.642000E+10 3.684676E-1 2.315050E+1 4.198060E-1 7.483090E+1 3.739553E-1 2.419120E+1 4.223620E-1 7.658140E+1 1.4674749E+00 4.3019776E+00 6.0516808E-01 2.2858031E+00
6.813000E+10 3.641463E-1 2.241850E+1 4.123390E-1 7.465260E+1 3.717308E-1 2.369090E+1 4.172620E-1 7.636850E+1 2.0403206E+00 5.3708386E+00 1.1798343E+00 2.2468688E+00
1.000000E+11 3.583781E-1 2.157240E+1 4.035070E-1 7.458920E+1 3.686222E-1 2.308080E+1 4.112710E-1 7.612190E+1 2.7790242E+00 6.5353021E+00 1.8878063E+00 2.0134810E+00
1.468000E+11 3.509381E-1 2.062420E+1 3.941110E-1 7.455860E+1 3.643647E-1 2.235870E+1 4.044080E-1 7.586820E+1 3.6849344E+00 7.7576067E+00 2.5461910E+00 1.7261514E+00
2.154000E+11 3.417308E-1 1.959170E+1 3.848710E-1 7.448060E+1 3.586876E-1 2.152760E+1 3.970070E-1 7.558760E+1 4.7274564E+00 8.9926420E+00 3.0568731E+00 1.4645259E+00
3.162000E+11 3.308499E-1 1.850000E+1 3.761610E-1 7.432510E+1 3.513708E-1 2.059700E+1 3.893260E-1 7.528230E+1 5.8402406E+00 1.0181094E+01 3.3814849E+00 1.2714808E+00
4.642000E+11 3.185643E-1 1.737720E+1 3.680850E-1 7.409760E+1 3.423183E-1 1.958320E+1 3.815380E-1 7.496960E+1 6.9391558E+00 1.1264758E+01 3.5259922E+00 1.1631381E+00
6.813000E+11 3.052122E-1 1.624650E+1 3.605620E-1 7.381530E+1 3.316139E-1 1.850960E+1 3.738700E-1 7.464710E+1 7.9615782E+00 1.2226628E+01 3.5595260E+00 1.1143099E+00
1.000000E+12 2.910536E-1 1.511960E+1 3.533330E-1 7.351110E+1 3.195100E-1 1.740240E+1 3.664850E-1 7.430830E+1 8.9062627E+00 1.3117731E+01 3.5886871E+00 1.0728277E+00
1.468000E+12 2.761872E-1 1.399660E+1 3.462930E-1 7.317210E+1 3.063288E-1 1.628390E+1 3.594240E-1 7.394900E+1 9.8396233E+00 1.4046389E+01 3.6533454E+00 1.0505889E+00
2.154000E+12 2.605871E-1 1.287170E+1 3.392890E-1 7.279160E+1 2.923254E-1 1.516630E+1 3.524860E-1 7.359380E+1 1.0857182E+01 1.5129597E+01 3.7439785E+00 1.0900375E+00
3.162000E+12 2.442169E-1 1.174130E+1 3.320760E-1 7.238920E+1 2.776033E-1 1.405050E+1 3.456240E-1 7.322050E+1 1.2026658E+01 1.6435002E+01 3.9198667E+00 1.1353378E+00
4.642000E+12 2.271322E-1 1.060980E+1 3.246200E-1 7.194860E+1 2.621424E-1 1.293120E+1 3.387550E-1 7.280880E+1 1.3355413E+01 1.7951930E+01 4.1726321E+00 1.1814506E+00
6.813000E+12 2.095126E-1 9.488900E+0 3.169190E-1 7.145400E+1 2.459056E-1 1.180500E+1 3.316730E-1 7.236980E+1 1.4799582E+01 1.9619653E+01 4.4483573E+00 1.2654450E+00
1.000000E+13 1.916322E-1 8.394800E+0 3.089410E-1 7.089840E+1 2.289400E-1 1.067580E+1 3.243030E-1 7.189450E+1 1.6295885E+01 2.1366080E+01 4.7369281E+00 1.3855024E+00
1.468000E+13 1.738106E-1 7.344700E+0 3.006160E-1 7.028350E+1 2.114142E-1 9.554700E+0 3.166690E-1 7.135870E+1 1.7786696E+01 2.3129978E+01 5.0693311E+00 1.5067539E+00
2.154000E+13 1.563713E-1 6.353900E+0 2.918890E-1 6.960410E+1 1.935936E-1 8.457700E+0 3.087370E-1 7.075260E+1 1.9227030E+01 2.4874375E+01 5.4570719E+00 1.6232619E+00
3.162000E+13 1.396128E-1 5.435000E+0 2.827690E-1 6.883570E+1 1.757931E-1 7.402100E+0 3.004480E-1 7.007300E+1 2.0581183E+01 2.6574891E+01 5.8842129E+00 1.7657300E+00
4.642000E+13 1.237926E-1 4.596900E+0 2.731950E-1 6.796180E+1 1.583355E-1 6.403400E+0 2.917270E-1 6.931470E+1 2.1816270E+01 2.8211575E+01 6.3525145E+00 1.9518226E+00
6.813000E+13 1.090976E-1 3.843900E+0 2.630760E-1 6.696500E+1 1.415218E-1 5.475000E+0 2.825990E-1 6.844820E+1 2.2911099E+01 2.9791781E+01 6.9083755E+00 2.1668941E+00
1.000000E+14 9.566668E-2 3.177200E+0 2.522800E-1 6.582130E+1 1.256149E-1 4.626600E+0 2.730080E-1 6.745530E+1 2.3841296E+01 3.1327541E+01 7.5924515E+00 2.4223449E+00
