Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.764082E-1 2.591390E+1 4.467970E-1 7.704290E+1 3.777796E-1 2.626190E+1 4.464460E-1 7.785530E+1 3.6301590E-01 1.3251136E+00 -7.8620931E-02 1.0434742E+00
1.468000E+10 3.752732E-1 2.561800E+1 4.450050E-1 7.670110E+1 3.772509E-1 2.609640E+1 4.447170E-1 7.777420E+1 5.2423997E-01 1.8332030E+00 -6.4760286E-02 1.3797635E+00
2.154000E+10 3.736457E-1 2.522770E+1 4.423890E-1 7.631030E+1 3.764834E-1 2.586990E+1 4.423900E-1 7.766280E+1 7.5373841E-01 2.4824217E+00 2.2604489E-04 1.7415030E+00
3.162000E+10 3.713361E-1 2.472720E+1 4.385420E-1 7.592170E+1 3.753753E-1 2.556710E+1 4.392970E-1 7.752240E+1 1.0760431E+00 3.2850812E+00 1.7186550E-01 2.0648226E+00
4.642000E+10 3.681059E-1 2.410800E+1 4.330760E-1 7.561240E+1 3.737869E-1 2.517320E+1 4.352500E-1 7.736500E+1 1.5198499E+00 4.2314843E+00 4.9948306E-01 2.2653655E+00
6.813000E+10 3.636774E-1 2.336510E+1 4.258340E-1 7.543630E+1 3.715336E-1 2.467520E+1 4.303780E-1 7.715830E+1 2.1145328E+00 5.3093795E+00 1.0558161E+00 2.2317755E+00
1.000000E+11 3.577665E-1 2.250270E+1 4.171700E-1 7.538600E+1 3.683835E-1 2.406470E+1 4.244770E-1 7.694760E+1 2.8820509E+00 6.4908351E+00 1.7214125E+00 2.0294330E+00
1.468000E+11 3.501436E-1 2.152990E+1 4.078880E-1 7.537460E+1 3.640668E-1 2.333740E+1 4.178720E-1 7.670050E+1 3.8243531E+00 7.7450787E+00 2.3892484E+00 1.7286719E+00
2.154000E+11 3.407134E-1 2.046480E+1 3.987420E-1 7.531740E+1 3.583066E-1 2.249500E+1 4.107120E-1 7.642970E+1 4.9100965E+00 9.0251167E+00 2.9144510E+00 1.4553243E+00
3.162000E+11 3.295764E-1 1.933380E+1 3.901340E-1 7.518220E+1 3.508766E-1 2.154530E+1 4.031520E-1 7.615500E+1 6.0705673E+00 1.0264420E+01 3.2290550E+00 1.2773948E+00
4.642000E+11 3.170158E-1 1.816620E+1 3.820960E-1 7.498590E+1 3.416761E-1 2.050420E+1 3.955350E-1 7.586000E+1 7.2174495E+00 1.1402542E+01 3.3976766E+00 1.1522542E+00
6.813000E+11 3.033870E-1 1.698740E+1 3.745900E-1 7.473840E+1 3.307883E-1 1.939540E+1 3.880690E-1 7.554550E+1 8.2836364E+00 1.2415315E+01 3.4733514E+00 1.0683628E+00
1.000000E+12 2.889661E-1 1.581130E+1 3.674780E-1 7.444880E+1 3.184727E-1 1.824650E+1 3.808430E-1 7.521950E+1 9.2650328E+00 1.3346121E+01 3.5093201E+00 1.0246013E+00
1.468000E+12 2.738631E-1 1.463850E+1 3.605620E-1 7.412300E+1 3.050663E-1 1.708210E+1 3.737940E-1 7.490030E+1 1.0228334E+01 1.4305033E+01 3.5399177E+00 1.0377796E+00
2.154000E+12 2.580588E-1 1.346370E+1 3.535410E-1 7.378600E+1 2.908424E-1 1.591640E+1 3.669770E-1 7.456190E+1 1.1271947E+01 1.5409892E+01 3.6612649E+00 1.0406119E+00
3.162000E+12 2.415220E-1 1.228350E+1 3.464080E-1 7.340840E+1 2.759212E-1 1.475170E+1 3.602880E-1 7.419510E+1 1.2467038E+01 1.6731631E+01 3.8524736E+00 1.0603126E+00
4.642000E+12 2.243134E-1 1.110250E+1 3.390960E-1 7.298160E+1 2.602927E-1 1.358320E+1 3.534210E-1 7.382750E+1 1.3822631E+01 1.8263001E+01 4.0532396E+00 1.1457790E+00
6.813000E+12 2.066177E-1 9.933300E+0 3.314670E-1 7.251910E+1 2.439238E-1 1.240770E+1 3.464220E-1 7.341760E+1 1.5294162E+01 1.9942455E+01 4.3169891E+00 1.2238210E+00
1.000000E+13 1.887125E-1 8.792600E+0 3.235100E-1 7.201050E+1 2.268622E-1 1.122890E+1 3.392290E-1 7.295410E+1 1.6816244E+01 2.1696693E+01 4.6337430E+00 1.2934160E+00
1.468000E+13 1.709183E-1 7.698300E+0 3.152460E-1 7.143710E+1 2.092770E-1 1.005840E+1 3.316840E-1 7.245220E+1 1.8329152E+01 2.3463970E+01 4.9559219E+00 1.4010617E+00
2.154000E+13 1.535559E-1 6.666500E+0 3.066420E-1 7.078920E+1 1.914340E-1 8.912700E+0 3.237970E-1 7.189300E+1 1.9786506E+01 2.5202240E+01 5.2980726E+00 1.5353372E+00
3.162000E+13 1.369176E-1 5.710000E+0 2.976480E-1 7.005530E+1 1.736480E-1 7.809700E+0 3.155840E-1 7.125570E+1 2.1152216E+01 2.6885796E+01 5.6834314E+00 1.6846372E+00
4.642000E+13 1.212479E-1 4.837700E+0 2.881950E-1 6.922220E+1 1.562396E-1 6.766000E+0 3.070110E-1 7.052670E+1 2.2396179E+01 2.8499852E+01 6.1287706E+00 1.8496541E+00
6.813000E+13 1.067327E-1 4.054100E+0 2.781870E-1 6.827040E+1 1.395053E-1 5.795100E+0 2.980320E-1 6.969110E+1 2.3492011E+01 3.0042622E+01 6.6586809E+00 2.0385673E+00
1.000000E+14 9.349617E-2 3.360100E+0 2.674830E-1 6.717840E+1 1.236968E-1 4.907200E+0 2.885870E-1 6.873340E+1 2.4415045E+01 3.1527144E+01 7.3128727E+00 2.2623644E+00
