Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.767204E-1 2.398920E+1 4.214000E-1 7.555660E+1 3.780038E-1 2.432970E+1 4.212740E-1 7.639150E+1 3.3952040E-01 1.3995240E+00 -2.9909275E-02 1.0929226E+00
1.468000E+10 3.756404E-1 2.369170E+1 4.194410E-1 7.518330E+1 3.774861E-1 2.415730E+1 4.194750E-1 7.627990E+1 4.8894516E-01 1.9273677E+00 8.1053698E-03 1.4376002E+00
2.154000E+10 3.740917E-1 2.330080E+1 4.165080E-1 7.477200E+1 3.767350E-1 2.392260E+1 4.169600E-1 7.614600E+1 7.0163377E-01 2.5992158E+00 1.0840368E-01 1.8044283E+00
3.162000E+10 3.718940E-1 2.280490E+1 4.123320E-1 7.435870E+1 3.756508E-1 2.361070E+1 4.136760E-1 7.596840E+1 1.0000777E+00 3.4128594E+00 3.2489194E-01 2.1189073E+00
4.642000E+10 3.688201E-1 2.219560E+1 4.064540E-1 7.403040E+1 3.740974E-1 2.320810E+1 4.094880E-1 7.575000E+1 1.4106754E+00 4.3627010E+00 7.4092525E-01 2.2700990E+00
6.813000E+10 3.646057E-1 2.147380E+1 3.988230E-1 7.383690E+1 3.718953E-1 2.270450E+1 4.042020E-1 7.552010E+1 1.9601216E+00 5.4205114E+00 1.3307703E+00 2.2288106E+00
1.000000E+11 3.589799E-1 2.064440E+1 3.898480E-1 7.375760E+1 3.688197E-1 2.209380E+1 3.980000E-1 7.525630E+1 2.6679161E+00 6.5602115E+00 2.0482412E+00 1.9914612E+00
1.468000E+11 3.517210E-1 1.971940E+1 3.803540E-1 7.370150E+1 3.646104E-1 2.137570E+1 3.909810E-1 7.497310E+1 3.5351158E+00 7.7485182E+00 2.7180349E+00 1.6960750E+00
2.154000E+11 3.427334E-1 1.871790E+1 3.710380E-1 7.359570E+1 3.590025E-1 2.055490E+1 3.833160E-1 7.468450E+1 4.5317512E+00 8.9370418E+00 3.2031014E+00 1.4578661E+00
3.162000E+11 3.321035E-1 1.766410E+1 3.622480E-1 7.341440E+1 3.517829E-1 1.964200E+1 3.753690E-1 7.437400E+1 5.5941889E+00 1.0069748E+01 3.4954938E+00 1.2902358E+00
4.642000E+11 3.200869E-1 1.658420E+1 3.540690E-1 7.316570E+1 3.428613E-1 1.865410E+1 3.674130E-1 7.404060E+1 6.6424528E+00 1.1096220E+01 3.6318802E+00 1.1816490E+00
6.813000E+11 3.070051E-1 1.549940E+1 3.464360E-1 7.286410E+1 3.323229E-1 1.761410E+1 3.596640E-1 7.368390E+1 7.6184338E+00 1.2005723E+01 3.6778771E+00 1.1125904E+00
1.000000E+12 2.931036E-1 1.442010E+1 3.392100E-1 7.251820E+1 3.204143E-1 1.654690E+1 3.521290E-1 7.332860E+1 8.5235584E+00 1.2853163E+01 3.6688259E+00 1.1051622E+00
1.468000E+12 2.784711E-1 1.334540E+1 3.320970E-1 7.215290E+1 3.074437E-1 1.547280E+1 3.448870E-1 7.296190E+1 9.4237091E+00 1.3749289E+01 3.7084610E+00 1.1087979E+00
2.154000E+12 2.630753E-1 1.226910E+1 3.249530E-1 7.175960E+1 2.936476E-1 1.440180E+1 3.378980E-1 7.257290E+1 1.0411221E+01 1.4808566E+01 3.8310378E+00 1.1206663E+00
3.162000E+12 2.468748E-1 1.118770E+1 3.176970E-1 7.132130E+1 2.791130E-1 1.333350E+1 3.309970E-1 7.216190E+1 1.1550232E+01 1.6093299E+01 4.0181633E+00 1.1648806E+00
4.642000E+12 2.299194E-1 1.010500E+1 3.102400E-1 7.083270E+1 2.638097E-1 1.226210E+1 3.239570E-1 7.173910E+1 1.2846495E+01 1.7591603E+01 4.2342039E+00 1.2634672E+00
6.813000E+12 2.123831E-1 9.032300E+0 3.024190E-1 7.031360E+1 2.476971E-1 1.118440E+1 3.167760E-1 7.127060E+1 1.4256929E+01 1.9241980E+01 4.5322247E+00 1.3427697E+00
1.000000E+13 1.945356E-1 7.985000E+0 2.943060E-1 6.973370E+1 2.308225E-1 1.010430E+1 3.093840E-1 7.074560E+1 1.5720694E+01 2.0974239E+01 4.8735552E+00 1.4303363E+00
1.468000E+13 1.766951E-1 6.979300E+0 2.858740E-1 6.908420E+1 2.133548E-1 9.032700E+0 3.016330E-1 7.017850E+1 1.7182505E+01 2.2732959E+01 5.2245610E+00 1.5593095E+00
2.154000E+13 1.591874E-1 6.030200E+0 2.770860E-1 6.835610E+1 1.955590E-1 7.984700E+0 2.935370E-1 6.954880E+1 1.8598786E+01 2.4478064E+01 5.6044042E+00 1.7149110E+00
3.162000E+13 1.423162E-1 5.149800E+0 2.678920E-1 6.753710E+1 1.777500E-1 6.976900E+0 2.851000E-1 6.883770E+1 1.9934627E+01 2.6187848E+01 6.0357769E+00 1.8893717E+00
4.642000E+13 1.263430E-1 4.346600E+0 2.582260E-1 6.661370E+1 1.602524E-1 6.024400E+0 2.762880E-1 6.803270E+1 2.1159995E+01 2.7850076E+01 6.5373813E+00 2.0857617E+00
6.813000E+13 1.114733E-1 3.625300E+0 2.479960E-1 6.556800E+1 1.433713E-1 5.139900E+0 2.670560E-1 6.712080E+1 2.2248525E+01 2.9467499E+01 7.1370799E+00 2.3134408E+00
1.000000E+14 9.785173E-2 2.986800E+0 2.370710E-1 6.437720E+1 1.273703E-1 4.332300E+0 2.573470E-1 6.608480E+1 2.3175395E+01 3.1057406E+01 7.8788562E+00 2.5839527E+00
