fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0US2 10:10 300.6 38.57 1.000E+000 2.745E+000 1.649E-010 2.314E+003 3.225E+000 2.082E-005 1.478E-005 2.068E-002 1.475E-005 7.813E-008 2.561E-001 1.050E-002 7.370E-006 3.636E-002 
0US3 10:32 303.1 38.25 1.000E+000 2.251E+000 2.321E-010 2.179E+003 3.127E+000 2.067E-005 1.503E-005 2.016E-002 1.501E-005 7.742E-008 2.559E-001 1.020E-002 7.516E-006 1.642E-003 
0US4 10:53 306.2 37.86 1.000E+000 2.593E+000 3.775E-010 2.133E+003 3.070E+000 2.240E-005 1.508E-005 1.932E-002 1.505E-005 7.443E-008 2.560E-001 9.800E-003 7.517E-006 1.053E-003 
0US5 11:17 309.4 37.47 1.000E+000 2.319E+000 5.925E-010 2.020E+003 2.988E+000 2.317E-005 1.574E-005 1.912E-002 1.572E-005 7.693E-008 2.560E-001 9.700E-003 7.849E-006 7.733E-004 
0US6 11:31 312.1 37.15 1.000E+000 2.238E+000 9.670E-010 2.008E+003 2.979E+000 2.639E-005 1.456E-005 1.685E-002 1.453E-005 6.258E-008 2.556E-001 8.500E-003 7.276E-006 9.807E-004 
0US7 11:54 315 36.81 1.000E+000 2.208E+000 1.342E-009 1.748E+003 2.859E+000 2.554E-005 1.676E-005 1.781E-002 1.673E-005 7.615E-008 2.556E-001 9.000E-003 8.368E-006 1.675E-003 
0US8 12:15 318.3 36.43 1.000E+000 2.535E+000 2.307E-009 1.834E+003 2.850E+000 2.967E-005 1.597E-005 1.651E-002 1.593E-005 6.724E-008 2.558E-001 8.300E-003 8.005E-006 9.915E-004 
0US9 12:38 321.5 36.06 1.000E+000 2.019E+000 3.523E-009 1.780E+003 2.813E+000 3.323E-005 1.474E-005 1.432E-002 1.471E-005 5.376E-008 2.552E-001 7.200E-003 7.364E-006 8.650E-004 
US10 12:54 324.4 35.74 1.000E+000 2.227E+000 5.095E-009 1.630E+003 2.729E+000 3.411E-005 1.478E-005 1.341E-002 1.474E-005 5.039E-008 2.549E-001 6.800E-003 7.301E-006 8.740E-004 
US12 13:57 330.1 35.12 1.000E+000 2.609E+000 1.173E-008 1.560E+003 2.696E+000 4.318E-005 1.433E-005 1.148E-002 1.428E-005 4.172E-008 2.545E-001 5.800E-003 7.068E-006 4.164E-004 
US13 14:21 332.6 34.86 1.000E+000 2.670E+000 1.507E-008 1.450E+003 2.618E+000 4.431E-005 1.559E-005 1.173E-002 1.554E-005 4.644E-008 2.547E-001 5.900E-003 7.738E-006 3.581E-003 
