N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 310 2.100E-4 1.177817038E+00 1.179415620E+00
1.468000E+10 1.000E+15 310 2.100E-4 1.178289857E+00 1.179389697E+00
2.154000E+10 1.000E+15 310 2.100E-4 1.178665747E+00 1.179416341E+00
3.162000E+10 1.000E+15 310 2.100E-4 1.178943356E+00 1.179455188E+00
4.642000E+10 1.000E+15 310 2.100E-4 1.179162745E+00 1.179511516E+00
6.813000E+10 1.000E+15 310 2.100E-4 1.179431674E+00 1.179669291E+00
1.000000E+11 1.000E+15 310 2.100E-4 1.179762417E+00 1.179924187E+00
1.468000E+11 1.000E+15 310 2.100E-4 1.179979738E+00 1.180089742E+00
2.154000E+11 1.000E+15 310 2.100E-4 1.180246426E+00 1.180321132E+00
3.162000E+11 1.000E+15 310 2.100E-4 1.185759065E+00 1.185833466E+00
4.642000E+11 1.000E+15 310 2.100E-4 1.191346699E+00 1.191389619E+00
6.813000E+11 1.000E+15 310 2.100E-4 1.194699508E+00 1.194729913E+00
1.000000E+12 1.000E+15 310 2.100E-4 1.196118558E+00 1.196136626E+00
1.468000E+12 1.000E+15 310 2.100E-4 1.197127912E+00 1.197140185E+00
2.154000E+12 1.000E+15 310 2.100E-4 1.200629853E+00 1.200679659E+00
3.162000E+12 1.000E+15 310 2.100E-4 1.205522798E+00 1.205528671E+00
4.642000E+12 1.000E+15 310 2.100E-4 1.206647122E+00 1.206651146E+00
6.813000E+12 1.000E+15 310 2.100E-4 1.212142931E+00 1.212145929E+00
1.000000E+13 1.000E+15 310 2.100E-4 1.213123508E+00 1.213125601E+00
