T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159800487E+00 1.133144146E+00 2.665634100E-02 1.159682160E+00 1.133038390E+00 2.664377000E-02
295 1.158268349E+00 1.139062950E+00 1.920539900E-02 1.157264725E+00 1.138925448E+00 1.833927700E-02
300 1.161884805E+00 1.142971746E+00 1.891305900E-02 1.161708787E+00 1.142398824E+00 1.930996300E-02
305 1.165594123E+00 1.141500777E+00 2.409334600E-02 1.165376510E+00 1.140983797E+00 2.439271300E-02
310 1.167356726E+00 1.146206883E+00 2.114984300E-02 1.167094088E+00 1.145948544E+00 2.114554400E-02
315 1.147828844E+00 1.150862727E+00 -3.033883000E-03 1.147547641E+00 1.150613408E+00 -3.065767000E-03
320 1.129985318E+00 1.154727054E+00 -2.474173600E-02 1.129665583E+00 1.154331213E+00 -2.466563000E-02
325 1.117876097E+00 1.157170998E+00 -3.929490100E-02 1.117622373E+00 1.156695171E+00 -3.907279800E-02
330 1.093789915E+00 1.146783407E+00 -5.299349200E-02 1.093559591E+00 1.146426481E+00 -5.286689000E-02
335 1.034644934E+00 1.123985686E+00 -8.934075200E-02 1.034547433E+00 1.123458587E+00 -8.891115400E-02
340 1.006123112E+00 1.101232996E+00 -9.510988400E-02 1.006596036E+00 1.100939938E+00 -9.434390200E-02
