N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 325 3.800E-4 3.840973E+1 1.648670E+1 5.516940E-1 7.780250E+1
1.468000E+10 1.000E+15 325 3.800E-4 3.839320E+1 1.643040E+1 5.504540E-1 7.774480E+1
2.154000E+10 1.000E+15 325 3.800E-4 3.836911E+1 1.634690E+1 5.486770E-1 7.764910E+1
3.162000E+10 1.000E+15 325 3.800E-4 3.833412E+1 1.623990E+1 5.462200E-1 7.755850E+1
4.642000E+10 1.000E+15 325 3.800E-4 3.828353E+1 1.609840E+1 5.429320E-1 7.745060E+1
6.813000E+10 1.000E+15 325 3.800E-4 3.821090E+1 1.591000E+1 5.386200E-1 7.730380E+1
1.000000E+11 1.000E+15 325 3.800E-4 3.810766E+1 1.568120E+1 5.331800E-1 7.717780E+1
1.468000E+11 1.000E+15 325 3.800E-4 3.796292E+1 1.539950E+1 5.266570E-1 7.702280E+1
2.154000E+11 1.000E+15 325 3.800E-4 3.776386E+1 1.507720E+1 5.192480E-1 7.689020E+1
3.162000E+11 1.000E+15 325 3.800E-4 3.749712E+1 1.470600E+1 5.112230E-1 7.671590E+1
4.642000E+11 1.000E+15 325 3.800E-4 3.715162E+1 1.429800E+1 5.029600E-1 7.651810E+1
6.813000E+11 1.000E+15 325 3.800E-4 3.672245E+1 1.386790E+1 4.948140E-1 7.632010E+1
1.000000E+12 1.000E+15 325 3.800E-4 3.621445E+1 1.341480E+1 4.870460E-1 7.605580E+1
1.468000E+12 1.000E+15 325 3.800E-4 3.564243E+1 1.295540E+1 4.798110E-1 7.575540E+1
2.154000E+12 1.000E+15 325 3.800E-4 3.502633E+1 1.250080E+1 4.731030E-1 7.543750E+1
3.162000E+12 1.000E+15 325 3.800E-4 3.438321E+1 1.206000E+1 4.668800E-1 7.512710E+1
4.642000E+12 1.000E+15 325 3.800E-4 3.372154E+1 1.162280E+1 4.609980E-1 7.476620E+1
6.813000E+12 1.000E+15 325 3.800E-4 3.304147E+1 1.119730E+1 4.552780E-1 7.443490E+1
1.000000E+13 1.000E+15 325 3.800E-4 3.233913E+1 1.076840E+1 4.495750E-1 7.406600E+1
1.468000E+13 1.000E+15 325 3.800E-4 3.161057E+1 1.034470E+1 4.437950E-1 7.374020E+1
2.154000E+13 1.000E+15 325 3.800E-4 3.085332E+1 9.914600E+0 4.378940E-1 7.338490E+1
3.162000E+13 1.000E+15 325 3.800E-4 3.006618E+1 9.482900E+0 4.318570E-1 7.303390E+1
4.642000E+13 1.000E+15 325 3.800E-4 2.924998E+1 9.053700E+0 4.256760E-1 7.271470E+1
6.813000E+13 1.000E+15 325 3.800E-4 2.840582E+1 8.618300E+0 4.193520E-1 7.234920E+1
1.000000E+14 1.000E+15 325 3.800E-4 2.753646E+1 8.186700E+0 4.128820E-1 7.200720E+1
