N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+15 325 3.800E-4 3.840188E+1 1.657700E+1 5.543630E-1 7.786820E+1
1.468000E+10 1.000E+15 325 3.800E-4 3.838201E+1 1.655970E+1 5.543010E-1 7.783550E+1
2.154000E+10 1.000E+15 325 3.800E-4 3.835297E+1 1.653420E+1 5.542100E-1 7.778740E+1
3.162000E+10 1.000E+15 325 3.800E-4 3.831061E+1 1.649690E+1 5.540760E-1 7.771640E+1
4.642000E+10 1.000E+15 325 3.800E-4 3.824903E+1 1.644220E+1 5.538800E-1 7.761120E+1
6.813000E+10 1.000E+15 325 3.800E-4 3.815989E+1 1.636230E+1 5.535920E-1 7.745480E+1
1.000000E+11 1.000E+15 325 3.800E-4 3.803176E+1 1.624570E+1 5.531680E-1 7.722120E+1
1.468000E+11 1.000E+15 325 3.800E-4 3.784950E+1 1.607610E+1 5.525440E-1 7.686950E+1
2.154000E+11 1.000E+15 325 3.800E-4 3.759439E+1 1.583040E+1 5.516250E-1 7.633510E+1
3.162000E+11 1.000E+15 325 3.800E-4 3.724603E+1 1.547300E+1 5.502690E-1 7.549520E+1
4.642000E+11 1.000E+15 325 3.800E-4 3.678804E+1 1.497510E+1 5.482140E-1 7.425300E+1
6.813000E+11 1.000E+15 325 3.800E-4 3.621842E+1 1.429450E+1 5.451680E-1 7.239520E+1
1.000000E+12 1.000E+15 325 3.800E-4 3.555944E+1 1.349000E+1 5.406290E-1 7.017120E+1
1.468000E+12 1.000E+15 325 3.800E-4 3.485183E+1 1.278200E+1 5.336280E-1 6.872820E+1
2.154000E+12 1.000E+15 325 3.800E-4 3.412907E+1 1.219060E+1 5.226980E-1 6.833610E+1
3.162000E+12 1.000E+15 325 3.800E-4 3.340026E+1 1.165950E+1 5.048020E-1 6.915260E+1
4.642000E+12 1.000E+15 325 3.800E-4 3.265858E+1 1.115670E+1 4.800490E-1 7.116270E+1
6.813000E+12 1.000E+15 325 3.800E-4 3.189613E+1 1.067090E+1 4.678130E-1 7.151380E+1
1.000000E+13 1.000E+15 325 3.800E-4 3.110782E+1 1.018990E+1 4.590910E-1 7.135090E+1
1.468000E+13 1.000E+15 325 3.800E-4 3.029178E+1 9.713100E+0 4.503790E-1 7.119580E+1
2.154000E+13 1.000E+15 325 3.800E-4 2.944801E+1 9.239500E+0 4.415830E-1 7.105240E+1
3.162000E+13 1.000E+15 325 3.800E-4 2.857803E+1 8.771200E+0 4.327840E-1 7.091790E+1
4.642000E+13 1.000E+15 325 3.800E-4 2.768483E+1 8.300000E+0 4.240220E-1 7.070480E+1
6.813000E+13 1.000E+15 325 3.800E-4 2.677299E+1 7.828900E+0 4.152860E-1 7.041310E+1
1.000000E+14 1.000E+15 325 3.800E-4 2.584893E+1 7.359800E+0 4.065070E-1 7.004180E+1
