N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 325 1.800E-4 1.005365131E+00 1.006120854E+00
1.468000E+10 1.000E+15 325 1.800E-4 1.005577467E+00 1.006117303E+00
2.154000E+10 1.000E+15 325 1.800E-4 1.005731795E+00 1.006112126E+00
3.162000E+10 1.000E+15 325 1.800E-4 1.005839345E+00 1.006104603E+00
4.642000E+10 1.000E+15 325 1.800E-4 1.005910057E+00 1.006093719E+00
6.813000E+10 1.000E+15 325 1.800E-4 1.005951573E+00 1.006078085E+00
1.000000E+11 1.000E+15 325 1.800E-4 1.005969022E+00 1.006055851E+00
1.468000E+11 1.000E+15 325 1.800E-4 1.005965265E+00 1.006024709E+00
2.154000E+11 1.000E+15 325 1.800E-4 1.005941434E+00 1.005982064E+00
3.162000E+11 1.000E+15 325 1.800E-4 1.005897885E+00 1.005925635E+00
4.642000E+11 1.000E+15 325 1.800E-4 1.005835872E+00 1.005854833E+00
6.813000E+11 1.000E+15 325 1.800E-4 1.005760389E+00 1.005773376E+00
1.000000E+12 1.000E+15 325 1.800E-4 1.005684383E+00 1.005693332E+00
1.468000E+12 1.000E+15 325 1.800E-4 1.005633528E+00 1.005639770E+00
2.154000E+12 1.000E+15 325 1.800E-4 1.005649383E+00 1.005653834E+00
3.162000E+12 1.000E+15 325 1.800E-4 1.005786342E+00 1.005789628E+00
4.642000E+12 1.000E+15 325 1.800E-4 1.006101321E+00 1.006103866E+00
6.813000E+12 1.000E+15 325 1.800E-4 1.006640128E+00 1.006642209E+00
1.000000E+13 1.000E+15 325 1.800E-4 1.007430091E+00 1.007431882E+00
