X Y Yfit
1.0000000E-2 3.3245276E-16 3.3327584E-16
2.0000000E-2 8.2029461E-16 8.2202703E-16
3.0000000E-2 1.5368867E-15 1.5392264E-15
4.0000000E-2 2.5902182E-15 2.5922690E-15
5.0000000E-2 4.1392545E-15 4.1392772E-15
6.0000000E-2 6.4180129E-15 6.4131528E-15
7.0000000E-2 9.7710315E-15 9.7570712E-15
8.0000000E-2 1.4705645E-14 1.4676871E-14
9.0000000E-2 2.1969069E-14 2.1918403E-14
1.0000000E-1 3.2662133E-14 3.2581751E-14
1.1000000E-1 4.8407183E-14 4.8289946E-14
1.2000000E-1 7.1596104E-14 7.1438210E-14
1.3000000E-1 1.0575692E-13 1.0556225E-13
1.4000000E-1 1.5609587E-13 1.5588256E-13
1.5000000E-1 2.3029941E-13 2.3010894E-13
1.6000000E-1 3.3972090E-13 3.3962987E-13
1.7000000E-1 5.0113714E-13 5.0127112E-13
1.8000000E-1 7.3934839E-13 7.3989621E-13
1.9000000E-1 1.0910275E-12 1.0922525E-12
2.0000000E-1 1.6104186E-12 1.6126597E-12
2.1000000E-1 2.3777732E-12 2.3814252E-12
2.2000000E-1 3.5118416E-12 3.5172936E-12
2.3000000E-1 5.1883662E-12 5.1958665E-12
2.4000000E-1 7.6674645E-12 7.6768585E-12
2.5000000E-1 1.1298069E-11 1.1344431E-11
2.6000000E-1 1.6702613E-11 1.6766883E-11
2.7000000E-1 2.4735632E-11 2.4784995E-11
2.8000000E-1 3.6588788E-11 3.6642795E-11
2.9000000E-1 5.4131227E-11 5.4181108E-11
3.0000000E-1 8.0096353E-11 8.0124088E-11
3.1000000E-1 1.1853148E-10 1.1850338E-10
3.2000000E-1 1.7542956E-10 1.7528609E-10
3.3000000E-1 2.5930364E-10 2.5930449E-10
3.4000000E-1 3.8381385E-10 3.8363258E-10
3.5000000E-1 5.6819163E-10 5.6762425E-10
3.6000000E-1 8.4118976E-10 8.3993123E-10
3.7000000E-1 1.2454152E-9 1.2429720E-9
3.8000000E-1 1.8439622E-9 1.8395493E-9
3.9000000E-1 2.7302646E-9 2.7226497E-9
