N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 325 2.400E-4 1.246301077E+00 1.304176778E+00
1.468000E+10 5.623E+16 325 2.400E-4 1.261652125E+00 1.304316399E+00
2.154000E+10 5.623E+16 325 2.400E-4 1.273466351E+00 1.304518163E+00
3.162000E+10 5.623E+16 325 2.400E-4 1.282435913E+00 1.304809103E+00
4.642000E+10 5.623E+16 325 2.400E-4 1.289233482E+00 1.305223445E+00
6.813000E+10 5.623E+16 325 2.400E-4 1.294468144E+00 1.305806851E+00
1.000000E+11 5.623E+16 325 2.400E-4 1.298628115E+00 1.306614907E+00
1.468000E+11 5.623E+16 325 2.400E-4 1.302111143E+00 1.307708925E+00
2.154000E+11 5.623E+16 325 2.400E-4 1.305233695E+00 1.309150165E+00
3.162000E+11 5.623E+16 325 2.400E-4 1.308237544E+00 1.310985918E+00
4.642000E+11 5.623E+16 325 2.400E-4 1.311291312E+00 1.313238592E+00
6.813000E+11 5.623E+16 325 2.400E-4 1.314494903E+00 1.315898559E+00
1.000000E+12 5.623E+16 325 2.400E-4 1.317961365E+00 1.318995499E+00
1.468000E+12 5.623E+16 325 2.400E-4 1.321693467E+00 1.322478870E+00
2.154000E+12 5.623E+16 325 2.400E-4 1.325523775E+00 1.326137813E+00
3.162000E+12 5.623E+16 325 2.400E-4 1.329498954E+00 1.329989821E+00
4.642000E+12 5.623E+16 325 2.400E-4 1.333653643E+00 1.334052195E+00
6.813000E+12 5.623E+16 325 2.400E-4 1.338018366E+00 1.338333682E+00
1.000000E+13 5.623E+16 325 2.400E-4 1.342626970E+00 1.342875267E+00
