T d154 d184 d214 d244
d 150 180 210 240
290 1.233850000E-04 1.232570000E-04 1.233280000E-04 1.233760000E-04
295 1.158150000E-04 1.157660000E-04 1.159470000E-04 1.160240000E-04
300 1.053200000E-04 1.052580000E-04 1.056190000E-04 1.053920000E-04
305 9.712300000E-05 9.727300000E-05 9.730300000E-05 9.740700000E-05
310 8.925300000E-05 8.938200000E-05 8.940500000E-05 8.984400000E-05
315 8.052200000E-05 8.054000000E-05 8.198400000E-05 8.235300000E-05
320 7.506500000E-05 7.494200000E-05 7.740200000E-05 7.830700000E-05
325 7.112100000E-05 7.105500000E-05 6.778000000E-05 7.733300000E-05
330 6.786400000E-05 6.794200000E-05 6.787300000E-05 7.809300000E-05
335 6.817000000E-05 6.835800000E-05 6.831400000E-05 8.449000000E-05
340 7.093100000E-05 7.116200000E-05 7.130800000E-05 6.864800000E-05
