T d154 d184 d214 d244
d 150 180 210 240
290 1.613128000E-03 1.442726000E-03 1.333689000E-03 1.260383000E-03
295 1.619502000E-03 1.469496000E-03 1.386824000E-03 1.308241000E-03
300 1.644890000E-03 1.521504000E-03 1.461615000E-03 1.389563000E-03
305 1.792478000E-03 1.685970000E-03 1.620592000E-03 1.603517000E-03
310 2.020581000E-03 1.929293000E-03 1.876273000E-03 1.839226000E-03
315 2.300682000E-03 2.226399000E-03 2.185196000E-03 2.155669000E-03
320 2.711879000E-03 2.648413000E-03 2.609533000E-03 2.584983000E-03
325 3.217649000E-03 3.161108000E-03 3.121955000E-03 3.097206000E-03
330 3.778870000E-03 3.722026000E-03 3.671540000E-03 3.641427000E-03
335 4.473109000E-03 4.403728000E-03 4.335279000E-03 4.286994000E-03
340 5.249658000E-03 5.148054000E-03 5.054334000E-03 4.980872000E-03
