N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.154234118E+00 1.143664044E+00 1.133080551E+00 1.121677507E+00
1.600000000E+01 1.253167210E+00 1.250191931E+00 1.247671479E+00 1.244322046E+00
1.700000000E+01 1.318879330E+00 1.314347400E+00 1.310131579E+00 1.308212824E+00
1.549996187E+01 1.226492960E+00 1.222086157E+00 1.219685078E+00 1.216722058E+00
1.649996187E+01 1.281322784E+00 1.277339259E+00 1.274804170E+00 1.272398289E+00
1.674996808E+01 1.298863055E+00 1.293368210E+00 1.290989097E+00 1.288734416E+00
1.624993176E+01 1.266081878E+00 1.263092349E+00 1.260447026E+00 1.258243980E+00
1.574996808E+01 1.240580689E+00 1.237560268E+00 1.234084260E+00 1.231973076E+00
1.524993176E+01 1.204577194E+00 1.199213046E+00 1.194579927E+00 1.189951162E+00
