N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.068351690E+00 1.067659575E+00 1.067106164E+00 1.066636339E+00
1.600000000E+01 1.176419688E+00 1.157744223E+00 1.139078952E+00 1.124701602E+00
1.700000000E+01 1.345137315E+00 1.340770658E+00 1.336623887E+00 1.333782706E+00
1.549996187E+01 1.013747418E+00 1.012883316E+00 1.012263422E+00 1.011782684E+00
1.649996187E+01 1.294303244E+00 1.288584089E+00 1.282403911E+00 1.276514712E+00
1.674996808E+01 1.321584871E+00 1.315530088E+00 1.311395754E+00 1.307013375E+00
1.624993176E+01 1.256640644E+00 1.246784590E+00 1.237350265E+00 1.226770754E+00
1.574996808E+01 1.009862168E+00 1.008792650E+00 1.008065881E+00 1.007502702E+00
1.524993176E+01 1.028202014E+00 1.027469131E+00 1.026910244E+00 1.026459221E+00
