fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 7:25 300.5 38.58 1.000E+000 2.673E+000 3.853E-011 1.613E+004 2.911E+000 9.295E-006 1.497E-003 
00T2 7:43 305.2 37.99 1.000E+000 2.821E+000 8.975E-011 1.348E+004 2.895E+000 1.183E-005 9.774E-004 
00T3 7:56 307.5 37.7 1.000E+000 2.966E+000 1.274E-010 1.227E+004 2.878E+000 1.287E-005 5.786E-004 
00T4 8:10 309.8 37.42 1.000E+000 3.100E+000 1.928E-010 1.112E+004 2.873E+000 1.455E-005 6.446E-004 
00T5 8:22 312.8 37.07 1.000E+000 3.201E+000 3.141E-010 9.732E+003 2.864E+000 1.685E-005 6.397E-004 
00T6 8:36 315.6 36.74 1.000E+000 3.308E+000 5.046E-010 8.538E+003 2.870E+000 1.973E-005 6.220E-004 
00T7 8:53 318.6 36.39 1.000E+000 3.960E+000 7.676E-010 7.379E+003 2.852E+000 2.214E-005 9.088E-004 
00T8 9:10 321.8 36.03 1.000E+000 3.793E+000 1.184E-009 6.286E+003 2.837E+000 2.522E-005 8.131E-004 
00T9 9:28 324.5 35.73 1.000E+000 4.248E+000 1.746E-009 5.484E+003 2.822E+000 2.777E-005 7.257E-004 
0T10 9:43 328.5 35.29 1.000E+000 4.090E+000 3.219E-009 4.505E+003 2.838E+000 3.427E-005 8.967E-004 
0T11 9:57 331.3 35 1.000E+000 3.899E+000 4.694E-009 3.977E+003 2.831E+000 3.849E-005 9.159E-004 
0T12 10:18 335.2 34.59 1.000E+000 4.578E+000 7.891E-009 3.465E+003 2.843E+000 4.638E-005 1.206E-003 
