6.667E-2 15 5.935E+5
5.882E-2 17 2.418E+7
5.263E-2 19 4.780E+8
4.762E-2 21 5.348E+9
4.348E-2 23 3.929E+10
4.000E-2 25 2.097E+11
3.704E-2 27 8.726E+11
3.448E-2 29 2.981E+12
3.226E-2 31 8.687E+12
3.030E-2 33 2.298E+13
2.857E-2 35 5.265E+13
2.703E-2 37 1.135E+14
2.564E-2 39 2.258E+14
2.439E-2 41 4.080E+14
2.326E-2 43 7.318E+14
2.222E-2 45 1.211E+15
2.128E-2 47 1.909E+15
2.041E-2 49 2.939E+15
1.961E-2 51 4.329E+15
1.887E-2 53 6.115E+15
1.818E-2 55 8.443E+15
1.754E-2 57 1.119E+16
1.695E-2 59 1.446E+16
1.639E-2 61 1.819E+16
1.587E-2 63 2.221E+16
1.538E-2 65 2.633E+16
1.493E-2 67 3.034E+16
1.449E-2 69 3.404E+16
1.408E-2 71 3.745E+16
1.370E-2 73 4.019E+16
1.333E-2 75 4.257E+16
1.299E-2 77 4.441E+16
1.266E-2 79 4.576E+16
1.235E-2 81 4.677E+16
1.205E-2 83 4.758E+16
1.176E-2 85 4.816E+16
1.149E-2 87 4.859E+16
1.124E-2 89 4.891E+16
1.099E-2 91 4.915E+16
1.075E-2 93 4.934E+16
1.053E-2 95 4.948E+16
1.031E-2 97 4.958E+16
1.010E-2 99 4.967E+16
9.901E-3 101 4.973E+16
9.709E-3 103 4.978E+16
9.524E-3 105 4.982E+16
9.346E-3 107 4.985E+16
9.174E-3 109 4.988E+16
9.009E-3 111 4.990E+16
8.850E-3 113 4.991E+16
8.696E-3 115 4.993E+16
8.547E-3 117 4.994E+16
8.403E-3 119 4.995E+16
8.264E-3 121 4.995E+16
8.130E-3 123 4.996E+16
8.000E-3 125 4.997E+16
7.874E-3 127 4.997E+16
7.752E-3 129 4.997E+16
7.634E-3 131 4.998E+16
7.519E-3 133 4.998E+16
7.407E-3 135 4.998E+16
7.299E-3 137 4.998E+16
7.194E-3 139 4.999E+16
7.092E-3 141 4.999E+16
6.993E-3 143 4.999E+16
6.897E-3 145 4.999E+16
6.803E-3 147 4.999E+16
6.711E-3 149 4.999E+16
6.623E-3 151 4.999E+16
6.536E-3 153 4.999E+16
6.452E-3 155 4.999E+16
6.369E-3 157 4.999E+16
6.289E-3 159 5.000E+16
6.211E-3 161 5.000E+16
6.135E-3 163 5.000E+16
6.061E-3 165 5.000E+16
5.988E-3 167 5.000E+16
5.917E-3 169 5.000E+16
5.848E-3 171 5.000E+16
5.780E-3 173 5.000E+16
5.714E-3 175 5.000E+16
5.650E-3 177 5.000E+16
5.587E-3 179 5.000E+16
5.525E-3 181 5.000E+16
5.464E-3 183 5.000E+16
5.405E-3 185 5.000E+16
5.348E-3 187 5.000E+16
5.291E-3 189 5.000E+16
5.236E-3 191 5.000E+16
5.181E-3 193 5.000E+16
5.128E-3 195 5.000E+16
5.076E-3 197 5.000E+16
5.025E-3 199 5.000E+16
4.975E-3 201 5.000E+16
4.926E-3 203 5.000E+16
4.878E-3 205 5.000E+16
4.831E-3 207 5.000E+16
4.785E-3 209 5.000E+16
4.739E-3 211 5.000E+16
4.695E-3 213 5.000E+16
4.651E-3 215 5.000E+16
4.608E-3 217 5.000E+16
4.566E-3 219 5.000E+16
4.525E-3 221 5.000E+16
4.484E-3 223 5.000E+16
4.444E-3 225 5.000E+16
4.405E-3 227 5.000E+16
4.367E-3 229 5.000E+16
4.329E-3 231 5.000E+16
4.292E-3 233 5.000E+16
4.255E-3 235 5.000E+16
4.219E-3 237 5.000E+16
4.184E-3 239 5.000E+16
4.149E-3 241 5.000E+16
4.115E-3 243 5.000E+16
4.082E-3 245 5.000E+16
4.049E-3 247 5.000E+16
4.016E-3 249 5.000E+16
3.984E-3 251 5.000E+16
3.953E-3 253 5.000E+16
3.922E-3 255 5.000E+16
3.891E-3 257 5.000E+16
3.861E-3 259 5.000E+16
3.831E-3 261 5.000E+16
3.802E-3 263 5.000E+16
3.774E-3 265 5.000E+16
3.745E-3 267 5.000E+16
3.717E-3 269 5.000E+16
3.690E-3 271 5.000E+16
3.663E-3 273 5.000E+16
3.636E-3 275 5.000E+16
3.610E-3 277 5.000E+16
3.584E-3 279 5.000E+16
3.559E-3 281 5.000E+16
3.534E-3 283 5.000E+16
3.509E-3 285 5.000E+16
3.484E-3 287 5.000E+16
3.460E-3 289 5.000E+16
3.436E-3 291 5.000E+16
3.413E-3 293 5.000E+16
3.390E-3 295 5.000E+16
3.367E-3 297 5.000E+16
3.344E-3 299 5.000E+16
3.322E-3 301 5.000E+16
3.300E-3 303 5.000E+16
3.279E-3 305 5.000E+16
3.257E-3 307 5.000E+16
3.236E-3 309 5.000E+16
3.215E-3 311 5.000E+16
3.195E-3 313 5.001E+16
3.175E-3 315 5.001E+16
3.155E-3 317 5.001E+16
3.135E-3 319 5.001E+16
3.115E-3 321 5.001E+16
3.096E-3 323 5.001E+16
3.077E-3 325 5.002E+16
3.058E-3 327 5.002E+16
3.040E-3 329 5.003E+16
3.021E-3 331 5.003E+16
3.003E-3 333 5.004E+16
2.985E-3 335 5.004E+16
2.967E-3 337 5.005E+16
2.950E-3 339 5.006E+16
2.933E-3 341 5.007E+16
2.915E-3 343 5.008E+16
2.899E-3 345 5.010E+16
2.882E-3 347 5.012E+16
2.865E-3 349 5.014E+16
2.849E-3 351 5.016E+16
2.833E-3 353 5.019E+16
2.817E-3 355 5.022E+16
2.801E-3 357 5.025E+16
2.786E-3 359 5.029E+16
2.770E-3 361 5.034E+16
2.755E-3 363 5.040E+16
2.740E-3 365 5.046E+16
2.725E-3 367 5.053E+16
2.710E-3 369 5.061E+16
2.695E-3 371 5.070E+16
2.681E-3 373 5.081E+16
2.667E-3 375 5.093E+16
2.653E-3 377 5.106E+16
2.639E-3 379 5.122E+16
2.625E-3 381 5.139E+16
2.611E-3 383 5.159E+16
2.597E-3 385 5.181E+16
2.584E-3 387 5.206E+16
2.571E-3 389 5.235E+16
2.558E-3 391 5.266E+16
2.545E-3 393 5.302E+16
2.532E-3 395 5.342E+16
2.519E-3 397 5.387E+16
2.506E-3 399 5.438E+16
2.494E-3 401 5.494E+16
2.481E-3 403 5.558E+16
2.469E-3 405 5.628E+16
2.457E-3 407 5.706E+16
2.445E-3 409 5.794E+16
2.433E-3 411 5.891E+16
2.421E-3 413 5.999E+16
2.410E-3 415 6.119E+16
2.398E-3 417 6.253E+16
2.387E-3 419 6.400E+16
2.375E-3 421 6.563E+16
2.364E-3 423 6.744E+16
2.353E-3 425 6.944E+16
2.342E-3 427 7.164E+16
2.331E-3 429 7.407E+16
2.320E-3 431 7.674E+16
2.309E-3 433 7.969E+16
2.299E-3 435 8.293E+16
2.288E-3 437 8.649E+16
2.278E-3 439 9.039E+16
2.268E-3 441 9.468E+16
2.257E-3 443 9.938E+16
2.247E-3 445 1.045E+17
2.237E-3 447 1.101E+17
2.227E-3 449 1.163E+17
2.217E-3 451 1.230E+17
2.208E-3 453 1.304E+17
2.198E-3 455 1.384E+17
2.188E-3 457 1.471E+17
2.179E-3 459 1.566E+17
2.169E-3 461 1.669E+17
2.160E-3 463 1.781E+17
2.151E-3 465 1.904E+17
2.141E-3 467 2.036E+17
2.132E-3 469 2.180E+17
2.123E-3 471 2.336E+17
2.114E-3 473 2.505E+17
2.105E-3 475 2.688E+17
2.096E-3 477 2.886E+17
2.088E-3 479 3.100E+17
2.079E-3 481 3.332E+17
2.070E-3 483 3.582E+17
2.062E-3 485 3.851E+17
2.053E-3 487 4.142E+17
2.045E-3 489 4.456E+17
2.037E-3 491 4.793E+17
2.028E-3 493 5.157E+17
2.020E-3 495 5.548E+17
2.012E-3 497 5.969E+17
2.004E-3 499 6.421E+17
1.996E-3 501 6.907E+17
1.988E-3 503 7.428E+17
1.980E-3 505 7.987E+17
1.972E-3 507 8.586E+17
1.965E-3 509 9.229E+17
1.957E-3 511 9.917E+17
1.949E-3 513 1.065E+18
1.942E-3 515 1.144E+18
1.934E-3 517 1.228E+18
1.927E-3 519 1.318E+18
1.919E-3 521 1.415E+18
1.912E-3 523 1.517E+18
1.905E-3 525 1.627E+18
1.898E-3 527 1.744E+18
1.890E-3 529 1.868E+18
1.883E-3 531 2.001E+18
1.876E-3 533 2.142E+18
1.869E-3 535 2.293E+18
1.862E-3 537 2.453E+18
1.855E-3 539 2.623E+18
1.848E-3 541 2.804E+18
1.842E-3 543 2.997E+18
1.835E-3 545 3.201E+18
1.828E-3 547 3.418E+18
1.821E-3 549 3.648E+18
1.815E-3 551 3.892E+18
1.808E-3 553 4.151E+18
1.802E-3 555 4.425E+18
1.795E-3 557 4.715E+18
1.789E-3 559 5.023E+18
1.783E-3 561 5.348E+18
1.776E-3 563 5.693E+18
1.770E-3 565 6.057E+18
1.764E-3 567 6.442E+18
1.757E-3 569 6.849E+18
1.751E-3 571 7.278E+18
1.745E-3 573 7.732E+18
1.739E-3 575 8.211E+18
1.733E-3 577 8.716E+18
1.727E-3 579 9.249E+18
1.721E-3 581 9.811E+18
1.715E-3 583 1.040E+19
1.709E-3 585 1.103E+19
1.704E-3 587 1.168E+19
1.698E-3 589 1.238E+19
1.692E-3 591 1.310E+19
1.686E-3 593 1.387E+19
1.681E-3 595 1.467E+19
1.675E-3 597 1.552E+19
1.669E-3 599 1.641E+19
