X Y Yfit
7.700E+1 7.120E+22 7.024E+22 5.550E+2 5.550E+2
8.500E+1 7.230E+22 7.518E+22 5.550E+2 5.550E+2
9.000E+1 7.330E+22 7.810E+22 5.550E+2 5.550E+2
9.500E+1 7.520E+22 8.090E+22 5.550E+2 5.550E+2
1.000E+2 7.780E+22 8.361E+22 5.550E+2 5.550E+2
1.100E+2 8.580E+22 8.871E+22 5.550E+2 5.550E+2
1.200E+2 9.400E+22 9.349E+22 5.550E+2 5.550E+2
1.300E+2 1.010E+23 9.800E+22 5.550E+2 5.550E+2
1.400E+2 1.070E+23 1.023E+23 5.550E+2 5.550E+2
1.500E+2 1.120E+23 1.064E+23 5.550E+2 5.550E+2
1.600E+2 1.150E+23 1.105E+23 5.550E+2 5.550E+2
1.700E+2 1.180E+23 1.146E+23 5.550E+2 5.550E+2
1.800E+2 1.200E+23 1.187E+23 5.550E+2 5.550E+2
1.900E+2 1.215E+23 1.229E+23 5.550E+2 5.550E+2
2.000E+2 1.246E+23 1.272E+23 5.550E+2 5.550E+2
2.100E+2 1.297E+23 1.317E+23 5.550E+2 5.550E+2
2.200E+2 1.337E+23 1.364E+23 5.550E+2 5.550E+2
2.300E+2 1.395E+23 1.413E+23 5.550E+2 5.550E+2
2.400E+2 1.460E+23 1.465E+23 5.550E+2 5.550E+2
2.500E+2 1.530E+23 1.518E+23 5.550E+2 5.550E+2
2.600E+2 1.589E+23 1.573E+23 5.550E+2 5.550E+2
2.700E+2 1.644E+23 1.631E+23 5.550E+2 5.550E+2
2.800E+2 1.690E+23 1.690E+23 5.550E+2 5.550E+2
2.900E+2 1.743E+23 1.750E+23 5.550E+2 5.550E+2
