N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.471200000E-04 1.462910000E-04 1.158840000E-04 9.503400000E-05
1.600000000E+01 1.210436000E-03 1.153238000E-03 1.116367000E-03 1.088051000E-03
1.700000000E+01 3.882177000E-03 3.757642000E-03 3.749711000E-03 3.709954000E-03
1.549996187E+01 5.738200000E-04 5.303790000E-04 4.997480000E-04 4.776600000E-04
1.649996187E+01 2.192904000E-03 2.144763000E-03 2.110133000E-03 2.086570000E-03
1.674996808E+01 2.934211000E-03 2.855207000E-03 2.817250000E-03 2.788735000E-03
1.624993176E+01 1.641347000E-03 1.584913000E-03 1.549526000E-03 1.525799000E-03
1.574996808E+01 8.673800000E-04 8.140210000E-04 7.773480000E-04 7.719510000E-04
1.524993176E+01 2.865770000E-04 2.374730000E-04 2.139850000E-04 1.950260000E-04
